,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2022-03-07 04:30:00+09:00,0,0,0,0,7/3/2022 4:30,2605,0,,,,
2022-03-07 05:00:00+09:00,0,0,0,0,7/3/2022 5:00,2609,0,,,,
2022-03-07 05:30:00+09:00,0,0,0,0,7/3/2022 5:30,2687,0,,,,
2022-03-07 06:00:00+09:00,0,0,0,0,7/3/2022 6:00,2710,0,,,,
2022-03-07 06:30:00+09:00,1180,1130,1110,1010,7/3/2022 6:30,306,1798,,,,
2022-03-07 07:00:00+09:00,4570,4380,4350,4150,7/3/2022 7:00,0,14292,,,,
2022-03-07 07:30:00+09:00,9160,8510,8360,7970,7/3/2022 7:30,3275,21303,,,,
2022-03-07 08:00:00+09:00,12890,11810,11700,11120,7/3/2022 8:00,7387,3288,,,,
2022-03-07 08:30:00+09:00,19440,17840,17760,16960,7/3/2022 8:30,6119,1226,,,,
2022-03-07 09:00:00+09:00,23400,21510,21280,20680,7/3/2022 9:00,476,11141,,,,
2022-03-07 09:30:00+09:00,21900,20090,20110,19440,7/3/2022 9:30,6915,15430,,,,
2022-03-07 10:00:00+09:00,27060,24760,24180,23310,7/3/2022 10:00,2626,29509,,,,
2022-03-07 10:30:00+09:00,21310,19340,19060,18870,7/3/2022 10:30,7147,20463,,,,
2022-03-07 11:00:00+09:00,21650,19800,19300,19150,7/3/2022 11:00,6621,19963,,,,
2022-03-07 11:30:00+09:00,23620,21290,20590,20170,7/3/2022 11:30,4048,26820,,,,
2022-03-07 12:00:00+09:00,27060,24750,24620,23840,7/3/2022 12:00,625,39309,,,,
2022-03-07 12:30:00+09:00,27530,25240,24670,23600,7/3/2022 12:30,0,37943,,,,
2022-03-07 13:00:00+09:00,31270,28430,28090,27360,7/3/2022 13:00,0,54799,,,,
2022-03-07 13:30:00+09:00,23130,21190,21000,20570,7/3/2022 13:30,0,25292,,,,
2022-03-07 14:00:00+09:00,20110,18440,18260,17560,7/3/2022 14:00,0,18770,,,,
2022-03-07 14:30:00+09:00,14200,13040,12980,12730,7/3/2022 14:30,6929,282,,,,
2022-03-07 15:00:00+09:00,11270,10360,10310,9910,7/3/2022 15:00,20499,0,,,,
2022-03-07 15:30:00+09:00,8960,8250,8150,7590,7/3/2022 15:30,33627,0,,,,
2022-03-07 16:00:00+09:00,7060,6520,6470,6340,7/3/2022 16:00,37987,0,,,,
2022-03-07 16:30:00+09:00,4850,4480,4440,4270,7/3/2022 16:30,47698,0,,,,
2022-03-07 17:00:00+09:00,1570,1470,1470,1410,7/3/2022 17:00,61832,0,,,,
2022-03-07 17:30:00+09:00,80,70,70,60,7/3/2022 17:30,67306,0,,,,
2022-03-07 18:00:00+09:00,0,0,0,0,7/3/2022 18:00,70425,0,,,,
2022-03-07 18:30:00+09:00,0,0,0,0,7/3/2022 18:30,51898,0,,,,
2022-03-07 19:00:00+09:00,0,0,0,0,7/3/2022 19:00,9572,0,,,,
2022-03-07 19:30:00+09:00,0,0,0,0,7/3/2022 19:30,2524,0,,,,
2022-03-07 20:00:00+09:00,0,0,0,0,7/3/2022 20:00,2500,0,,,,
2022-03-07 20:30:00+09:00,0,0,0,0,7/3/2022 20:30,2514,0,,,,
2022-03-07 21:00:00+09:00,0,0,0,0,7/3/2022 21:00,2726,0,,,,
2022-03-07 21:30:00+09:00,0,0,0,0,7/3/2022 21:30,2600,0,,,,
2022-03-07 22:00:00+09:00,0,0,0,0,7/3/2022 22:00,2612,0,,,,
2022-03-07 22:30:00+09:00,0,0,0,0,7/3/2022 22:30,2529,0,,,,
2022-03-07 23:00:00+09:00,0,0,0,0,7/3/2022 23:00,2461,0,,,,
2022-03-07 23:30:00+09:00,0,0,0,0,7/3/2022 23:30,2549,0,,,,
2022-03-08 00:00:00+09:00,0,0,0,0,8/3/2022 0:00,2512,0,,,,
2022-03-08 00:30:00+09:00,0,0,0,0,8/3/2022 0:30,2640,0,,,,
2022-03-08 01:00:00+09:00,0,0,0,0,8/3/2022 1:00,2619,0,,,,
2022-03-08 01:30:00+09:00,0,0,0,0,8/3/2022 1:30,2557,0,,,,
2022-03-08 02:00:00+09:00,0,0,0,0,8/3/2022 2:00,2472,0,,,,
2022-03-08 02:30:00+09:00,0,0,0,0,8/3/2022 2:30,2669,0,,,,
2022-03-08 03:00:00+09:00,0,0,0,0,8/3/2022 3:00,2484,0,,,,
2022-03-08 03:30:00+09:00,0,0,0,0,8/3/2022 3:30,2544,0,,,,
2022-03-08 04:00:00+09:00,0,0,0,0,8/3/2022 4:00,2561,0,,,,
2022-03-08 04:30:00+09:00,0,0,0,0,8/3/2022 4:30,2556,0,,,,
2022-03-08 05:00:00+09:00,0,0,0,0,8/3/2022 5:00,2696,0,,,,
2022-03-08 05:30:00+09:00,0,0,0,0,8/3/2022 5:30,2604,0,,,,
2022-03-08 06:00:00+09:00,0,0,0,0,8/3/2022 6:00,2804,0,,,,
2022-03-08 06:30:00+09:00,1490,1500,1490,1380,8/3/2022 6:30,244,3124,,,,
2022-03-08 07:00:00+09:00,5270,5130,5020,4570,8/3/2022 7:00,0,11980,,,,
2022-03-08 07:30:00+09:00,9310,8650,8620,8450,8/3/2022 7:30,52668,59,,,,
2022-03-08 08:00:00+09:00,13980,12830,12840,12540,8/3/2022 8:00,19099,0,,,,
2022-03-08 08:30:00+09:00,18360,16910,16730,15830,8/3/2022 8:30,9544,0,,,,
2022-03-08 09:00:00+09:00,22400,20530,20420,20070,8/3/2022 9:00,942,4702,,,,
2022-03-08 09:30:00+09:00,25790,23640,23160,21770,8/3/2022 9:30,119,19284,,,,
2022-03-08 10:00:00+09:00,27550,25240,24830,23880,8/3/2022 10:00,71,36657,,,,
2022-03-08 10:30:00+09:00,30200,27590,27240,26380,8/3/2022 10:30,0,47676,,,,
2022-03-08 11:00:00+09:00,31140,28400,27560,24230,8/3/2022 11:00,0,50902,,,,
2022-03-08 11:30:00+09:00,31810,28900,28640,27610,8/3/2022 11:30,0,56124,,,,
2022-03-08 12:00:00+09:00,31540,28640,28430,27510,8/3/2022 12:00,0,59442,,,,
2022-03-08 12:30:00+09:00,31750,28910,28590,26820,8/3/2022 12:30,0,59371,,,,
2022-03-08 13:00:00+09:00,30110,27520,27270,26220,8/3/2022 13:00,0,54895,,,,
2022-03-08 13:30:00+09:00,29370,26890,26640,25250,8/3/2022 13:30,0,53449,,,,
2022-03-08 14:00:00+09:00,27500,25220,24900,24020,8/3/2022 14:00,0,47303,,,,
2022-03-08 14:30:00+09:00,23820,21870,21670,21260,8/3/2022 14:30,0,28821,,,,
2022-03-08 15:00:00+09:00,19500,17940,17770,17340,8/3/2022 15:00,0,18927,,,,
2022-03-08 15:30:00+09:00,14950,13790,13680,13260,8/3/2022 15:30,3825,1793,,,,
2022-03-08 16:00:00+09:00,10290,9500,9410,9220,8/3/2022 16:00,18143,0,,,,
2022-03-08 16:30:00+09:00,5770,5300,5230,5070,8/3/2022 16:30,34790,0,,,,
2022-03-08 17:00:00+09:00,1240,1170,1150,1090,8/3/2022 17:00,54901,0,,,,
2022-03-08 17:30:00+09:00,130,120,120,120,8/3/2022 17:30,65048,0,,,,
2022-03-08 18:00:00+09:00,0,0,0,0,8/3/2022 18:00,66109,0,,,,
2022-03-08 18:30:00+09:00,0,0,0,0,8/3/2022 18:30,67777,0,,,,
2022-03-08 19:00:00+09:00,0,0,0,0,8/3/2022 19:00,19486,0,,,,
2022-03-08 19:30:00+09:00,0,0,0,0,8/3/2022 19:30,2436,0,,,,
2022-03-08 20:00:00+09:00,0,0,0,0,8/3/2022 20:00,2524,0,,,,
2022-03-08 20:30:00+09:00,0,0,0,0,8/3/2022 20:30,2625,0,,,,
2022-03-08 21:00:00+09:00,0,0,0,0,8/3/2022 21:00,2539,0,,,,
2022-03-08 21:30:00+09:00,0,0,0,0,8/3/2022 21:30,2552,0,,,,
2022-03-08 22:00:00+09:00,0,0,0,0,8/3/2022 22:00,2623,0,,,,
2022-03-08 22:30:00+09:00,0,0,0,0,8/3/2022 22:30,2481,0,,,,
2022-03-08 23:00:00+09:00,0,0,0,0,8/3/2022 23:00,2464,0,,,,
2022-03-08 23:30:00+09:00,0,0,0,0,8/3/2022 23:30,2538,0,,,,
2022-03-09 00:00:00+09:00,0,0,0,0,9/3/2022 0:00,2557,0,,,,
2022-03-09 00:30:00+09:00,0,0,0,0,9/3/2022 0:30,2581,0,,,,
2022-03-09 01:00:00+09:00,0,0,0,0,9/3/2022 1:00,2733,0,,,,
2022-03-09 01:30:00+09:00,0,0,0,0,9/3/2022 1:30,2731,0,,,,
2022-03-09 02:00:00+09:00,0,0,0,0,9/3/2022 2:00,2594,0,,,,
2022-03-09 02:30:00+09:00,0,0,0,0,9/3/2022 2:30,2676,0,,,,
2022-03-09 03:00:00+09:00,0,0,0,0,9/3/2022 3:00,2629,0,,,,
2022-03-09 03:30:00+09:00,0,0,0,0,9/3/2022 3:30,2579,0,,,,
2022-03-09 04:00:00+09:00,0,0,0,0,9/3/2022 4:00,2495,0,,,,
2022-03-09 04:30:00+09:00,0,0,0,0,9/3/2022 4:30,2604,0,,,,
2022-03-09 05:00:00+09:00,0,0,0,0,9/3/2022 5:00,2644,0,,,,
2022-03-09 05:30:00+09:00,0,0,0,0,9/3/2022 5:30,2662,0,,,,
2022-03-09 06:00:00+09:00,10,20,10,10,9/3/2022 6:00,2686,0,,,,
2022-03-09 06:30:00+09:00,2220,2130,2080,2020,9/3/2022 6:30,10,5190,,,,
2022-03-09 07:00:00+09:00,5200,4920,4940,4750,9/3/2022 7:00,46140,1610,,,,
2022-03-09 07:30:00+09:00,9380,8700,8660,8470,9/3/2022 7:30,35641,0,,,,
2022-03-09 08:00:00+09:00,8820,8120,8080,7950,9/3/2022 8:00,32137,0,,,,
2022-03-09 08:30:00+09:00,11690,10740,10690,10460,9/3/2022 8:30,20800,0,,,,
2022-03-09 09:00:00+09:00,14900,13690,13600,13090,9/3/2022 9:00,16490,674,,,,
2022-03-09 09:30:00+09:00,14830,13650,13580,13050,9/3/2022 9:30,6308,460,,,,
2022-03-09 10:00:00+09:00,15170,13950,13850,13390,9/3/2022 10:00,5680,1809,,,,
2022-03-09 10:30:00+09:00,15940,14620,14550,14040,9/3/2022 10:30,800,4462,,,,
2022-03-09 11:00:00+09:00,16990,15590,15500,15020,9/3/2022 11:00,0,10374,,,,
2022-03-09 11:30:00+09:00,17300,15890,15760,15300,9/3/2022 11:30,409,9367,,,,
2022-03-09 12:00:00+09:00,19400,17780,17620,17290,9/3/2022 12:00,0,21271,,,,
2022-03-09 12:30:00+09:00,17080,15720,15630,15140,9/3/2022 12:30,0,13895,,,,
2022-03-09 13:00:00+09:00,19000,17370,17230,16650,9/3/2022 13:00,206,21346,,,,
2022-03-09 13:30:00+09:00,10780,9800,9570,9150,9/3/2022 13:30,9139,0,,,,
2022-03-09 14:00:00+09:00,11370,10440,10390,10050,9/3/2022 14:00,10945,0,,,,
2022-03-09 14:30:00+09:00,12370,11400,11320,11100,9/3/2022 14:30,7648,32,,,,
2022-03-09 15:00:00+09:00,15160,13940,13810,13490,9/3/2022 15:00,2249,7133,,,,
2022-03-09 15:30:00+09:00,12080,11140,11060,10750,9/3/2022 15:30,6864,3941,,,,
2022-03-09 16:00:00+09:00,11500,10580,10500,10270,9/3/2022 16:00,10795,2628,,,,
2022-03-09 16:30:00+09:00,5390,4960,4910,4810,9/3/2022 16:30,24469,0,,,,
2022-03-09 17:00:00+09:00,1080,1010,1010,940,9/3/2022 17:00,41904,0,,,,
2022-03-09 17:30:00+09:00,100,100,90,80,9/3/2022 17:30,48379,0,,,,
2022-03-09 18:00:00+09:00,0,0,0,0,9/3/2022 18:00,48751,0,,,,
2022-03-09 18:30:00+09:00,0,0,0,0,9/3/2022 18:30,50495,0,,,,
2022-03-09 19:00:00+09:00,0,0,0,0,9/3/2022 19:00,15870,0,,,,
2022-03-09 19:30:00+09:00,0,0,0,0,9/3/2022 19:30,2337,0,,,,
2022-03-09 20:00:00+09:00,0,0,0,0,9/3/2022 20:00,2301,0,,,,
2022-03-09 20:30:00+09:00,0,0,0,0,9/3/2022 20:30,2288,0,,,,
2022-03-09 21:00:00+09:00,0,0,0,0,9/3/2022 21:00,2748,0,,,,
2022-03-09 21:30:00+09:00,0,0,0,0,9/3/2022 21:30,2541,0,,,,
2022-03-09 22:00:00+09:00,0,0,0,0,9/3/2022 22:00,2549,0,,,,
2022-03-09 22:30:00+09:00,0,0,0,0,9/3/2022 22:30,2580,0,,,,
2022-03-09 23:00:00+09:00,0,0,0,0,9/3/2022 23:00,2460,0,,,,
2022-03-09 23:30:00+09:00,0,0,0,0,9/3/2022 23:30,2509,0,,,,
2022-03-10 00:00:00+09:00,0,0,0,0,10/3/2022 0:00,2596,0,,,,
2022-03-10 00:30:00+09:00,0,0,0,0,10/3/2022 0:30,2495,0,,,,
2022-03-10 01:00:00+09:00,0,0,0,0,10/3/2022 1:00,2610,0,,,,
2022-03-10 01:30:00+09:00,0,0,0,0,10/3/2022 1:30,2499,0,,,,
2022-03-10 02:00:00+09:00,0,0,0,0,10/3/2022 2:00,2551,0,,,,
2022-03-10 02:30:00+09:00,0,0,0,0,10/3/2022 2:30,2480,0,,,,
2022-03-10 03:00:00+09:00,0,0,0,0,10/3/2022 3:00,2562,0,,,,
2022-03-10 03:30:00+09:00,0,0,0,0,10/3/2022 3:30,2485,0,,,,
2022-03-10 04:00:00+09:00,0,0,0,0,10/3/2022 4:00,2603,0,,,,
2022-03-10 04:30:00+09:00,0,0,0,0,10/3/2022 4:30,2539,0,,,,
2022-03-10 05:00:00+09:00,0,0,0,0,10/3/2022 5:00,2689,0,,,,
2022-03-10 05:30:00+09:00,0,0,0,0,10/3/2022 5:30,2573,0,,,,
2022-03-10 06:00:00+09:00,20,30,30,30,10/3/2022 6:00,2634,0,,,,
2022-03-10 06:30:00+09:00,2250,2240,2180,1970,10/3/2022 6:30,15165,1755,,,,
2022-03-10 07:00:00+09:00,5960,5610,5610,5340,10/3/2022 7:00,37326,0,,,,
2022-03-10 07:30:00+09:00,8490,7820,7770,7540,10/3/2022 7:30,38633,0,,,,
2022-03-10 08:00:00+09:00,11700,10810,10750,10440,10/3/2022 8:00,21938,0,,,,
2022-03-10 08:30:00+09:00,16350,14950,14900,14130,10/3/2022 8:30,8201,1045,,,,
2022-03-10 09:00:00+09:00,21790,20020,19910,18950,10/3/2022 9:00,4659,16782,,,,
2022-03-10 09:30:00+09:00,25080,23000,22820,22240,10/3/2022 9:30,0,32502,,,,
2022-03-10 10:00:00+09:00,24540,22490,22140,20750,10/3/2022 10:00,24,32155,,,,
2022-03-10 10:30:00+09:00,19470,17850,17510,16400,10/3/2022 10:30,215,16871,,,,
2022-03-10 11:00:00+09:00,24570,22530,22310,21780,10/3/2022 11:00,0,36780,,,,
2022-03-10 11:30:00+09:00,27020,24740,24510,23250,10/3/2022 11:30,0,47090,,,,
2022-03-10 12:00:00+09:00,25550,23320,22920,21830,10/3/2022 12:00,99,43598,,,,
2022-03-10 12:30:00+09:00,27590,25280,25010,24150,10/3/2022 12:30,0,54912,,,,
2022-03-10 13:00:00+09:00,26650,24410,24170,23500,10/3/2022 13:00,0,55067,,,,
2022-03-10 13:30:00+09:00,29040,26600,26280,25260,10/3/2022 13:30,0,61859,,,,
2022-03-10 14:00:00+09:00,26590,24390,23740,22780,10/3/2022 14:00,0,53917,,,,
2022-03-10 14:30:00+09:00,23420,21530,21310,20570,10/3/2022 14:30,0,44285,,,,
2022-03-10 15:00:00+09:00,19780,18180,18020,17360,10/3/2022 15:00,0,28165,,,,
2022-03-10 15:30:00+09:00,15450,14270,13930,12740,10/3/2022 15:30,461,11334,,,,
2022-03-10 16:00:00+09:00,10670,9860,9760,8520,10/3/2022 16:00,6660,320,,,,
2022-03-10 16:30:00+09:00,5880,5370,5060,4470,10/3/2022 16:30,25769,0,,,,
2022-03-10 17:00:00+09:00,1350,1260,1250,1200,10/3/2022 17:00,41773,0,,,,
2022-03-10 17:30:00+09:00,150,150,150,140,10/3/2022 17:30,47911,0,,,,
2022-03-10 18:00:00+09:00,0,0,0,0,10/3/2022 18:00,51736,0,,,,
2022-03-10 18:30:00+09:00,0,0,0,0,10/3/2022 18:30,30824,0,,,,
2022-03-10 19:00:00+09:00,0,0,0,0,10/3/2022 19:00,6539,0,,,,
2022-03-10 19:30:00+09:00,0,0,0,0,10/3/2022 19:30,2330,0,,,,
2022-03-10 20:00:00+09:00,0,0,0,0,10/3/2022 20:00,2438,0,,,,
2022-03-10 20:30:00+09:00,0,0,0,0,10/3/2022 20:30,2431,0,,,,
2022-03-10 21:00:00+09:00,0,0,0,0,10/3/2022 21:00,2398,0,,,,
2022-03-10 21:30:00+09:00,0,0,0,0,10/3/2022 21:30,2454,0,,,,
2022-03-10 22:00:00+09:00,0,0,0,0,10/3/2022 22:00,2402,0,,,,
2022-03-10 22:30:00+09:00,0,0,0,0,10/3/2022 22:30,2479,0,,,,
2022-03-10 23:00:00+09:00,0,0,0,0,10/3/2022 23:00,2527,0,,,,
2022-03-10 23:30:00+09:00,0,0,0,0,10/3/2022 23:30,2590,0,,,,
2022-03-11 00:00:00+09:00,0,0,0,0,11/3/2022 0:00,2801,0,,,,
2022-03-11 00:30:00+09:00,0,0,0,0,11/3/2022 0:30,2677,0,,,,
2022-03-11 01:00:00+09:00,0,0,0,0,11/3/2022 1:00,2552,0,,,,
2022-03-11 01:30:00+09:00,0,0,0,0,11/3/2022 1:30,2575,0,,,,
2022-03-11 02:00:00+09:00,0,0,0,0,11/3/2022 2:00,2528,0,,,,
2022-03-11 02:30:00+09:00,0,0,0,0,11/3/2022 2:30,2575,0,,,,
2022-03-11 03:00:00+09:00,0,0,0,0,11/3/2022 3:00,2582,0,,,,
2022-03-11 03:30:00+09:00,0,0,0,0,11/3/2022 3:30,2588,0,,,,
2022-03-11 04:00:00+09:00,0,0,0,0,11/3/2022 4:00,2626,0,,,,
2022-03-11 04:30:00+09:00,0,0,0,0,11/3/2022 4:30,2582,0,,,,
2022-03-11 05:00:00+09:00,0,0,0,0,11/3/2022 5:00,2598,0,,,,
2022-03-11 05:30:00+09:00,0,0,0,0,11/3/2022 5:30,2638,0,,,,
2022-03-11 06:00:00+09:00,20,20,20,10,11/3/2022 6:00,2583,0,,,,
2022-03-11 06:30:00+09:00,1680,1660,1620,1490,11/3/2022 6:30,52,2924,,,,
2022-03-11 07:00:00+09:00,5020,4780,4790,4560,11/3/2022 7:00,57916,14,,,,
2022-03-11 07:30:00+09:00,9720,8990,8940,8440,11/3/2022 7:30,30531,0,,,,
2022-03-11 08:00:00+09:00,14040,12860,12820,12510,11/3/2022 8:00,9133,0,,,,
2022-03-11 08:30:00+09:00,18080,16610,16500,16040,11/3/2022 8:30,554,2551,,,,
2022-03-11 09:00:00+09:00,21620,19890,19750,19150,11/3/2022 9:00,1925,10776,,,,
2022-03-11 09:30:00+09:00,24580,22540,22370,21470,11/3/2022 9:30,0,32249,,,,
2022-03-11 10:00:00+09:00,27240,24990,24770,23870,11/3/2022 10:00,0,44438,,,,
2022-03-11 10:30:00+09:00,29460,26920,26640,25960,11/3/2022 10:30,0,56295,,,,
2022-03-11 11:00:00+09:00,30700,28010,27690,26370,11/3/2022 11:00,0,64470,,,,
2022-03-11 11:30:00+09:00,29990,27320,27090,26250,11/3/2022 11:30,0,62249,,,,
2022-03-11 12:00:00+09:00,28810,26380,26130,25420,11/3/2022 12:00,0,61566,,,,
2022-03-11 12:30:00+09:00,26800,24430,24060,22930,11/3/2022 12:30,0,55942,,,,
2022-03-11 13:00:00+09:00,25170,22700,21210,18630,11/3/2022 13:00,116,45430,,,,
2022-03-11 13:30:00+09:00,25360,23280,22900,21390,11/3/2022 13:30,1,49353,,,,
2022-03-11 14:00:00+09:00,23480,21500,21160,20060,11/3/2022 14:00,23,43024,,,,
2022-03-11 14:30:00+09:00,20250,18580,18250,17310,11/3/2022 14:30,0,34092,,,,
2022-03-11 15:00:00+09:00,18170,16710,16570,16110,11/3/2022 15:00,0,29570,,,,
2022-03-11 15:30:00+09:00,13920,12860,12710,12460,11/3/2022 15:30,0,16004,,,,
2022-03-11 16:00:00+09:00,8930,8230,8180,7960,11/3/2022 16:00,4359,1069,,,,
2022-03-11 16:30:00+09:00,5560,5140,5040,4790,11/3/2022 16:30,8640,0,,,,
2022-03-11 17:00:00+09:00,1580,1470,1460,1400,11/3/2022 17:00,21855,0,,,,
2022-03-11 17:30:00+09:00,170,160,160,140,11/3/2022 17:30,28234,0,,,,
2022-03-11 18:00:00+09:00,0,0,0,0,11/3/2022 18:00,28605,0,,,,
2022-03-11 18:30:00+09:00,0,0,0,0,11/3/2022 18:30,27612,0,,,,
2022-03-11 19:00:00+09:00,0,0,0,0,11/3/2022 19:00,10103,0,,,,
2022-03-11 19:30:00+09:00,0,0,0,0,11/3/2022 19:30,2401,0,,,,
2022-03-11 20:00:00+09:00,0,0,0,0,11/3/2022 20:00,2506,0,,,,
2022-03-11 20:30:00+09:00,0,0,0,0,11/3/2022 20:30,2430,0,,,,
2022-03-11 21:00:00+09:00,0,0,0,0,11/3/2022 21:00,2463,0,,,,
2022-03-11 21:30:00+09:00,0,0,0,0,11/3/2022 21:30,2519,0,,,,
2022-03-11 22:00:00+09:00,0,0,0,0,11/3/2022 22:00,2402,0,,,,
2022-03-11 22:30:00+09:00,0,0,0,0,11/3/2022 22:30,2473,0,,,,
2022-03-11 23:00:00+09:00,0,0,0,0,11/3/2022 23:00,2438,0,,,,
2022-03-11 23:30:00+09:00,0,0,0,0,11/3/2022 23:30,2350,0,,,,
2022-03-12 00:00:00+09:00,0,0,0,0,12/3/2022 0:00,2454,0,,,,
2022-03-12 00:30:00+09:00,0,0,0,0,12/3/2022 0:30,2405,0,,,,
2022-03-12 01:00:00+09:00,0,0,0,0,12/3/2022 1:00,2667,0,,,,
2022-03-12 01:30:00+09:00,0,0,0,0,12/3/2022 1:30,2599,0,,,,
2022-03-12 02:00:00+09:00,0,0,0,0,12/3/2022 2:00,2631,0,,,,
2022-03-12 02:30:00+09:00,0,0,0,0,12/3/2022 2:30,2646,0,,,,
2022-03-12 03:00:00+09:00,0,0,0,0,12/3/2022 3:00,2756,0,,,,
2022-03-12 03:30:00+09:00,0,0,0,0,12/3/2022 3:30,2565,0,,,,
2022-03-12 04:00:00+09:00,0,0,0,0,12/3/2022 4:00,2695,0,,,,
2022-03-12 04:30:00+09:00,0,0,0,0,12/3/2022 4:30,2577,0,,,,
2022-03-12 05:00:00+09:00,0,0,0,0,12/3/2022 5:00,2667,0,,,,
2022-03-12 05:30:00+09:00,0,0,0,0,12/3/2022 5:30,2722,0,,,,
2022-03-12 06:00:00+09:00,0,10,0,0,12/3/2022 6:00,2704,0,,,,
2022-03-12 06:30:00+09:00,1560,1490,1490,1430,12/3/2022 6:30,3652,134,,,,
2022-03-12 07:00:00+09:00,4690,4410,4350,4040,12/3/2022 7:00,246,3285,,,,
2022-03-12 07:30:00+09:00,8820,8140,8060,7650,12/3/2022 7:30,0,15440,,,,
2022-03-12 08:00:00+09:00,13290,12240,12210,11790,12/3/2022 8:00,0,28898,,,,
2022-03-12 08:30:00+09:00,17630,16220,16090,15710,12/3/2022 8:30,0,44058,,,,
2022-03-12 09:00:00+09:00,21410,19670,19560,18910,12/3/2022 9:00,0,53807,,,,
2022-03-12 09:30:00+09:00,24530,22480,22280,21780,12/3/2022 9:30,0,64806,,,,
2022-03-12 10:00:00+09:00,26620,24420,24190,22970,12/3/2022 10:00,0,70995,,,,
2022-03-12 10:30:00+09:00,28850,26450,26140,25560,12/3/2022 10:30,0,80350,,,,
2022-03-12 11:00:00+09:00,30510,27830,27370,25040,12/3/2022 11:00,0,83817,,,,
2022-03-12 11:30:00+09:00,31260,28460,28170,26880,12/3/2022 11:30,0,88116,,,,
2022-03-12 12:00:00+09:00,31410,28560,28370,27560,12/3/2022 12:00,0,88722,,,,
2022-03-12 12:30:00+09:00,31090,28330,27850,25650,12/3/2022 12:30,0,86192,,,,
2022-03-12 13:00:00+09:00,30320,27710,27400,26720,12/3/2022 13:00,0,85309,,,,
2022-03-12 13:30:00+09:00,28300,25370,24790,23920,12/3/2022 13:30,0,75892,,,,
2022-03-12 14:00:00+09:00,25420,23300,23000,22300,12/3/2022 14:00,0,68024,,,,
2022-03-12 14:30:00+09:00,22540,20690,20490,19760,12/3/2022 14:30,0,57899,,,,
2022-03-12 15:00:00+09:00,17990,16390,15410,14610,12/3/2022 15:00,13,38967,,,,
2022-03-12 15:30:00+09:00,12320,11310,11180,10690,12/3/2022 15:30,312,21030,,,,
2022-03-12 16:00:00+09:00,9010,8330,8220,7900,12/3/2022 16:00,455,9441,,,,
2022-03-12 16:30:00+09:00,5070,4680,4650,4470,12/3/2022 16:30,7307,29,,,,
2022-03-12 17:00:00+09:00,1750,1620,1600,1470,12/3/2022 17:00,20172,0,,,,
2022-03-12 17:30:00+09:00,210,210,200,190,12/3/2022 17:30,26731,0,,,,
2022-03-12 18:00:00+09:00,0,0,0,0,12/3/2022 18:00,28221,0,,,,
2022-03-12 18:30:00+09:00,0,0,0,0,12/3/2022 18:30,27318,0,,,,
2022-03-12 19:00:00+09:00,0,0,0,0,12/3/2022 19:00,10600,0,,,,
2022-03-12 19:30:00+09:00,0,0,0,0,12/3/2022 19:30,2412,0,,,,
2022-03-12 20:00:00+09:00,0,0,0,0,12/3/2022 20:00,2340,0,,,,
2022-03-12 20:30:00+09:00,0,0,0,0,12/3/2022 20:30,2335,0,,,,
2022-03-12 21:00:00+09:00,0,0,0,0,12/3/2022 21:00,2392,0,,,,
2022-03-12 21:30:00+09:00,0,0,0,0,12/3/2022 21:30,2324,0,,,,
2022-03-12 22:00:00+09:00,0,0,0,0,12/3/2022 22:00,2405,0,,,,
2022-03-12 22:30:00+09:00,0,0,0,0,12/3/2022 22:30,2491,0,,,,
2022-03-12 23:00:00+09:00,0,0,0,0,12/3/2022 23:00,2303,0,,,,
2022-03-12 23:30:00+09:00,0,0,0,0,12/3/2022 23:30,2263,0,,,,
2022-03-13 00:00:00+09:00,0,0,0,0,13/3/2022 0:00,2463,0,,,,
2022-03-13 00:30:00+09:00,0,0,0,0,13/3/2022 0:30,2320,0,,,,
2022-03-13 01:00:00+09:00,0,0,0,0,13/3/2022 1:00,2397,0,,,,
2022-03-13 01:30:00+09:00,0,0,0,0,13/3/2022 1:30,2394,0,,,,
2022-03-13 02:00:00+09:00,0,0,0,0,13/3/2022 2:00,2342,0,,,,
2022-03-13 02:30:00+09:00,0,0,0,0,13/3/2022 2:30,2366,0,,,,
2022-03-13 03:00:00+09:00,0,0,0,0,13/3/2022 3:00,2322,0,,,,
2022-03-13 03:30:00+09:00,0,0,0,0,13/3/2022 3:30,2368,0,,,,
2022-03-13 04:00:00+09:00,0,0,0,0,13/3/2022 4:00,2437,0,,,,
2022-03-13 04:30:00+09:00,0,0,0,0,13/3/2022 4:30,2549,0,,,,
2022-03-13 05:00:00+09:00,0,0,0,0,13/3/2022 5:00,2615,0,,,,
2022-03-13 05:30:00+09:00,0,0,0,0,13/3/2022 5:30,2579,0,,,,
2022-03-13 06:00:00+09:00,20,10,20,20,13/3/2022 6:00,2673,0,,,,
2022-03-13 06:30:00+09:00,1580,1490,1480,1400,13/3/2022 6:30,54,2080,,,,
2022-03-13 07:00:00+09:00,5340,4940,4920,4770,13/3/2022 7:00,1,11455,,,,
2022-03-13 07:30:00+09:00,5240,4820,4800,4660,13/3/2022 7:30,0,10892,,,,
2022-03-13 08:00:00+09:00,7310,6750,6710,6530,13/3/2022 8:00,0,18678,,,,
