,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,cloud(%),solar(W/m2),telop_code,telop_name
2022-11-26 02:30:00+09:00,0,0,2022-11-26 02:30:00,2579,0,,100.0,0.0,22.0,くもり
2022-11-26 03:00:00+09:00,0,0,2022-11-26 03:00:00,2626,0,,100.0,0.0,22.0,くもり
2022-11-26 03:30:00+09:00,0,0,2022-11-26 03:30:00,2594,0,,100.0,0.0,22.0,くもり
2022-11-26 04:00:00+09:00,0,0,2022-11-26 04:00:00,2568,0,,100.0,0.0,22.0,くもり
2022-11-26 04:30:00+09:00,0,0,2022-11-26 04:30:00,2515,0,,100.0,0.0,22.0,くもり
2022-11-26 05:00:00+09:00,0,0,2022-11-26 05:00:00,2758,0,,100.0,0.0,22.0,くもり
2022-11-26 05:30:00+09:00,0,0,2022-11-26 05:30:00,2792,0,,100.0,0.0,22.0,くもり
2022-11-26 06:00:00+09:00,0,0,2022-11-26 06:00:00,5962,0,,100.0,0.0,22.0,くもり
2022-11-26 06:30:00+09:00,0,0,2022-11-26 06:30:00,14311,0,,74.0,0.0,22.0,くもり
2022-11-26 07:00:00+09:00,190,160,2022-11-26 07:00:00,13699,0,,56.0,294.13,22.0,くもり
2022-11-26 07:30:00+09:00,680,2740,2022-11-26 07:30:00,10684,0,,75.0,792.46,22.0,くもり
2022-11-26 08:00:00+09:00,2820,13690,2022-11-26 08:00:00,3835,6043,,77.0,1091.82,22.0,くもり
2022-11-26 08:30:00+09:00,3640,16050,2022-11-26 08:30:00,1451,4861,,73.0,1463.31,31.0,少雨
2022-11-26 09:00:00+09:00,4480,19870,2022-11-26 09:00:00,3728,721,,42.0,1786.62,31.0,少雨
2022-11-26 09:30:00+09:00,6520,29730,2022-11-26 09:30:00,1387,9959,,31.0,2586.92,22.0,くもり
2022-11-26 10:00:00+09:00,5860,26450,2022-11-26 10:00:00,1839,6817,,39.0,3538.78,22.0,くもり
2022-11-26 10:30:00+09:00,5020,22290,2022-11-26 10:30:00,1203,1253,,76.0,3846.68,22.0,くもり
2022-11-26 11:00:00+09:00,4110,17980,2022-11-26 11:00:00,5740,141,,90.0,4057.52,22.0,くもり
2022-11-26 11:30:00+09:00,9180,41700,2022-11-26 11:30:00,0,22833,,25.0,4441.74,21.0,薄曇
2022-11-26 12:00:00+09:00,10730,49170,2022-11-26 12:00:00,43,31850,,46.0,4706.25,21.0,薄曇
2022-11-26 12:30:00+09:00,6240,27660,2022-11-26 12:30:00,996,7712,,77.0,4266.85,21.0,薄曇
2022-11-26 13:00:00+09:00,7100,31710,2022-11-26 13:00:00,1,11401,,93.0,3743.79,22.0,くもり
2022-11-26 13:30:00+09:00,9040,39890,2022-11-26 13:30:00,1179,22378,,42.0,3059.45,22.0,くもり
2022-11-26 14:00:00+09:00,7310,31580,2022-11-26 14:00:00,4411,15748,,28.0,2377.87,22.0,くもり
2022-11-26 14:30:00+09:00,7330,30820,2022-11-26 14:30:00,303,10977,,35.0,2194.83,22.0,くもり
2022-11-26 15:00:00+09:00,5150,20360,2022-11-26 15:00:00,2532,1062,,41.0,1889.05,22.0,くもり
2022-11-26 15:30:00+09:00,2760,9650,2022-11-26 15:30:00,14283,0,,30.0,1727.21,21.0,薄曇
2022-11-26 16:00:00+09:00,770,1770,2022-11-26 16:00:00,24189,0,,20.0,1203.28,10.0,晴れ
2022-11-26 16:30:00+09:00,30,0,2022-11-26 16:30:00,27733,0,,20.0,244.85,10.0,晴れ
2022-11-26 17:00:00+09:00,0,0,2022-11-26 17:00:00,29839,0,,20.0,0.0,21.0,薄曇
2022-11-26 17:30:00+09:00,0,0,2022-11-26 17:30:00,30037,0,,25.0,0.0,10.0,晴れ
2022-11-26 18:00:00+09:00,0,0,2022-11-26 18:00:00,29907,0,,29.0,0.0,10.0,晴れ
2022-11-26 18:30:00+09:00,0,0,2022-11-26 18:30:00,28810,0,,29.0,0.0,21.0,薄曇
2022-11-26 19:00:00+09:00,0,0,2022-11-26 19:00:00,9604,0,,30.0,0.0,21.0,薄曇
2022-11-26 19:30:00+09:00,0,0,2022-11-26 19:30:00,2647,0,,35.0,0.0,21.0,薄曇
2022-11-26 20:00:00+09:00,0,0,2022-11-26 20:00:00,2529,0,,39.0,0.0,21.0,薄曇
2022-11-26 20:30:00+09:00,0,0,2022-11-26 20:30:00,2588,0,,29.0,0.0,21.0,薄曇
2022-11-26 21:00:00+09:00,0,0,2022-11-26 21:00:00,2598,0,,18.0,0.0,21.0,薄曇
2022-11-26 21:30:00+09:00,0,0,2022-11-26 21:30:00,2588,0,,15.0,0.0,10.0,晴れ
2022-11-26 22:00:00+09:00,0,0,2022-11-26 22:00:00,2595,0,,12.0,0.0,10.0,晴れ
2022-11-26 22:30:00+09:00,0,0,2022-11-26 22:30:00,2561,0,,10.0,0.0,10.0,晴れ
2022-11-26 23:00:00+09:00,0,0,2022-11-26 23:00:00,2619,0,,8.0,0.0,10.0,晴れ
2022-11-26 23:30:00+09:00,0,0,2022-11-26 23:30:00,2655,0,,4.0,0.0,10.0,晴れ
2022-11-27 00:00:00+09:00,0,0,2022-11-27 00:00:00,2775,0,,0.0,0.0,10.0,晴れ
2022-11-27 00:30:00+09:00,0,0,2022-11-27 00:30:00,2595,0,,0.0,0.0,10.0,晴れ
2022-11-27 01:00:00+09:00,0,0,2022-11-27 01:00:00,2598,0,,0.0,0.0,10.0,晴れ
2022-11-27 01:30:00+09:00,0,0,2022-11-27 01:30:00,2655,0,,0.0,0.0,10.0,晴れ
2022-11-27 02:00:00+09:00,0,0,2022-11-27 02:00:00,2571,0,,0.0,0.0,10.0,晴れ
2022-11-27 02:30:00+09:00,0,0,2022-11-27 02:30:00,2683,0,,0.0,0.0,10.0,晴れ
2022-11-27 03:00:00+09:00,0,0,2022-11-27 03:00:00,2721,0,,0.0,0.0,10.0,晴れ
2022-11-27 03:30:00+09:00,0,0,2022-11-27 03:30:00,2719,0,,0.0,0.0,10.0,晴れ
2022-11-27 04:00:00+09:00,0,0,2022-11-27 04:00:00,2741,0,,0.0,0.0,10.0,晴れ
2022-11-27 04:30:00+09:00,0,0,2022-11-27 04:30:00,2723,0,,0.0,0.0,10.0,晴れ
2022-11-27 05:00:00+09:00,0,0,2022-11-27 05:00:00,2864,0,,0.0,0.0,10.0,晴れ
2022-11-27 05:30:00+09:00,0,0,2022-11-27 05:30:00,2852,0,,0.0,0.0,10.0,晴れ
2022-11-27 06:00:00+09:00,0,0,2022-11-27 06:00:00,2814,0,,0.0,0.0,10.0,晴れ
2022-11-27 06:30:00+09:00,110,10,2022-11-27 06:30:00,2716,0,,0.0,0.0,10.0,晴れ
2022-11-27 07:00:00+09:00,780,4140,2022-11-27 07:00:00,3255,36,,0.0,556.59,10.0,晴れ
2022-11-27 07:30:00+09:00,2520,13470,2022-11-27 07:30:00,0,7549,,0.0,1647.57,10.0,晴れ
2022-11-27 08:00:00+09:00,5260,25280,2022-11-27 08:00:00,0,21824,,0.0,2667.56,10.0,晴れ
2022-11-27 08:30:00+09:00,7550,36230,2022-11-27 08:30:00,0,33635,,0.0,3599.11,10.0,晴れ
2022-11-27 09:00:00+09:00,9730,46260,2022-11-27 09:00:00,0,31704,,0.0,4426.27,10.0,晴れ
2022-11-27 09:30:00+09:00,11710,55300,2022-11-27 09:30:00,0,42538,,0.0,5134.88,10.0,晴れ
2022-11-27 10:00:00+09:00,13010,61020,2022-11-27 10:00:00,147,49320,,0.0,5712.84,10.0,晴れ
2022-11-27 10:30:00+09:00,14380,67000,2022-11-27 10:30:00,0,56593,,0.0,6150.24,10.0,晴れ
2022-11-27 11:00:00+09:00,14960,69220,2022-11-27 11:00:00,0,58934,,0.0,6439.6,10.0,晴れ
2022-11-27 11:30:00+09:00,15130,69560,2022-11-27 11:30:00,0,59596,,0.0,6575.98,10.0,晴れ
2022-11-27 12:00:00+09:00,14980,68230,2022-11-27 12:00:00,0,57980,,0.0,6557.04,10.0,晴れ
2022-11-27 12:30:00+09:00,14570,65550,2022-11-27 12:30:00,0,54877,,0.0,6383.09,10.0,晴れ
