,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-06-14 18:30:00+09:00,0,1,2,0,0,14/6/2022 18:30,81106,0,,0,30,0,0,63,305.37,22,くもり,81106,3,30
2022-06-14 19:00:00+09:00,0,0,0,0,0,14/6/2022 19:00,75356,0,,0,31,0,0,61,0,22,くもり,75356,0,31
2022-06-14 19:30:00+09:00,0,0,0,0,0,14/6/2022 19:30,80348,0,,0,30,0,0,59,0,22,くもり,80348,0,30
2022-06-14 20:00:00+09:00,0,0,0,0,0,14/6/2022 20:00,80543,0,,0,30,0,0,56,0,22,くもり,80543,0,30
2022-06-14 20:30:00+09:00,0,0,0,0,0,14/6/2022 20:30,78524,0,,0,30,0,0,62,0,22,くもり,78524,0,30
2022-06-14 21:00:00+09:00,0,0,0,0,0,14/6/2022 21:00,78829,0,,0,30,0,0,67,0,22,くもり,78829,0,30
2022-06-14 21:30:00+09:00,0,0,0,0,0,14/6/2022 21:30,64657,0,,0,31,0,0,77,0,22,くもり,64657,0,31
2022-06-14 22:00:00+09:00,0,0,0,0,0,14/6/2022 22:00,43841,0,,885,1,892,0,86,0,22,くもり,43841,0,1778
2022-06-14 22:30:00+09:00,0,0,0,0,0,14/6/2022 22:30,44072,0,,918,0,930,0,81,0,22,くもり,44072,0,1848
2022-06-14 23:00:00+09:00,0,0,0,0,0,14/6/2022 23:00,42485,0,,919,0,929,0,77,0,22,くもり,42485,0,1848
2022-06-14 23:30:00+09:00,0,0,0,0,0,14/6/2022 23:30,39332,0,,921,0,932,0,70,0,22,くもり,39332,0,1853
2022-06-15 00:00:00+09:00,0,0,0,0,0,15/6/2022 0:00,39753,0,,32,31,32,23,99,0,31,少雨,39753,0,118
2022-06-15 00:30:00+09:00,0,0,0,0,0,15/6/2022 0:30,41397,0,,885,1,900,1,97,0,31,少雨,41397,0,1787
2022-06-15 01:00:00+09:00,0,0,0,0,0,15/6/2022 1:00,38615,0,,921,0,932,0,67,0,22,くもり,38615,0,1853
2022-06-15 01:30:00+09:00,0,0,0,0,0,15/6/2022 1:30,40402,0,,778,0,934,0,66,0,22,くもり,40402,0,1712
2022-06-15 02:00:00+09:00,0,0,0,0,0,15/6/2022 2:00,36844,0,,0,0,607,0,66,0,22,くもり,36844,0,607
2022-06-15 02:30:00+09:00,0,0,0,0,0,15/6/2022 2:30,35488,0,,0,0,8,0,79,0,22,くもり,35488,0,8
2022-06-15 03:00:00+09:00,0,0,0,0,0,15/6/2022 3:00,35048,0,,0,0,9,0,100,0,22,くもり,35048,0,9
2022-06-15 03:30:00+09:00,0,0,0,0,0,15/6/2022 3:30,35378,0,,0,0,9,0,98,0,31,少雨,35378,0,9
2022-06-15 04:00:00+09:00,0,0,0,0,0,15/6/2022 4:00,34685,0,,0,0,8,0,99,0,31,少雨,34685,0,8
2022-06-15 04:30:00+09:00,0,0,0,0,0,15/6/2022 4:30,38841,0,,0,0,5,0,98,1.84,31,少雨,38841,0,5
2022-06-15 05:00:00+09:00,0,2,2,0,0,15/6/2022 5:00,38826,0,,0,0,4,0,100,287.51,31,少雨,38826,4,4
2022-06-15 05:30:00+09:00,320,27,28,0,0,15/6/2022 5:30,42295,0,,0,0,2,0,100,580.33,31,少雨,42295,375,2
2022-06-15 06:00:00+09:00,2100,84,90,0,0,15/6/2022 6:00,44525,0,,0,0,1,0,98,875.28,22,くもり,44525,2274,1
2022-06-15 06:30:00+09:00,4560,169,180,0,0,15/6/2022 6:30,45009,0,,0,0,0,0,99,1167.32,22,くもり,45009,4909,0
2022-06-15 07:00:00+09:00,6770,246,262,0,0,15/6/2022 7:00,68285,0,,0,0,2,0,77,1451.44,22,くもり,68285,7278,2
2022-06-15 07:30:00+09:00,6340,233,248,0,0,15/6/2022 7:30,66415,0,,0,0,1,0,79,1722.8,31,少雨,66415,6821,1
2022-06-15 08:00:00+09:00,9570,347,368,0,0,15/6/2022 8:00,66227,0,,0,0,3,0,90,1976.73,31,少雨,66227,10285,3
2022-06-15 08:30:00+09:00,10980,395,421,0,0,15/6/2022 8:30,61038,0,,0,0,5,0,84,2208.91,31,少雨,61038,11796,5
2022-06-15 09:00:00+09:00,10600,383,407,0,0,15/6/2022 9:00,72072,0,,0,0,6,0,88,2415.35,31,少雨,72072,11390,6
2022-06-15 09:30:00+09:00,9840,357,379,0,0,15/6/2022 9:30,75949,0,,0,1040,0,389,87,2592.53,31,少雨,75949,10576,1429
2022-06-15 10:00:00+09:00,10930,392,418,0,0,15/6/2022 10:00,70668,0,,0,1103,0,319,97,2737.41,31,少雨,70668,11740,1422
2022-06-15 10:30:00+09:00,16610,594,631,0,0,15/6/2022 10:30,69609,0,,0,949,0,42,98,2847.52,32,弱い雨,69609,17835,991
2022-06-15 11:00:00+09:00,14320,514,546,0,0,15/6/2022 11:00,69466,0,,0,1123,0,42,97,3182.28,32,弱い雨,69466,15380,1165
2022-06-15 11:30:00+09:00,10710,388,412,0,0,15/6/2022 11:30,69573,0,,0,1403,0,41,100,2956.49,31,少雨,69573,11510,1444
2022-06-15 12:00:00+09:00,18420,651,690,0,0,15/6/2022 12:00,63845,0,,0,835,0,38,100,2953.49,31,少雨,63845,19761,873
2022-06-15 12:30:00+09:00,11090,396,416,0,0,15/6/2022 12:30,67260,0,,0,69,0,1355,93,2912.03,32,弱い雨,67260,11902,1424
2022-06-15 13:00:00+09:00,4430,165,175,0,0,15/6/2022 13:00,67787,0,,0,30,0,1617,91,2832.79,32,弱い雨,67787,4770,1647
2022-06-15 13:30:00+09:00,7230,262,278,0,0,15/6/2022 13:30,71389,0,,0,30,0,86,92,2717.15,32,弱い雨,71389,7770,116
2022-06-15 14:00:00+09:00,9250,324,353,0,0,15/6/2022 14:00,64610,0,,0,30,0,31,92,2567.08,32,弱い雨,64610,9927,61
2022-06-15 14:30:00+09:00,16350,562,608,0,0,15/6/2022 14:30,63740,0,,0,30,0,31,96,2385.15,31,少雨,63740,17520,61
2022-06-15 15:00:00+09:00,8110,287,310,0,0,15/6/2022 15:00,73420,0,,0,30,0,31,99,2174.47,31,少雨,73420,8707,61
2022-06-15 15:30:00+09:00,6140,220,239,0,0,15/6/2022 15:30,73332,0,,0,30,0,31,90,1938.65,31,少雨,73332,6599,61
2022-06-15 16:00:00+09:00,6060,216,235,0,0,15/6/2022 16:00,70356,0,,0,30,0,31,81,1681.72,31,少雨,70356,6511,61
2022-06-15 16:30:00+09:00,6810,242,264,0,0,15/6/2022 16:30,76635,0,,0,30,0,31,79,1563.88,22,くもり,76635,7316,61
2022-06-15 17:00:00+09:00,3680,134,146,0,0,15/6/2022 17:00,78634,0,,0,30,0,31,76,1522.37,22,くもり,78634,3960,61
2022-06-15 17:30:00+09:00,3790,139,152,0,0,15/6/2022 17:30,75756,0,,0,30,0,31,72,1025.74,22,くもり,75756,4081,61
2022-06-15 18:00:00+09:00,1370,58,63,0,0,15/6/2022 18:00,78603,0,,0,29,0,31,67,602.05,22,くもり,78603,1491,60
2022-06-15 18:30:00+09:00,0,3,4,0,0,15/6/2022 18:30,82205,0,,0,30,0,31,70,242.6,22,くもり,82205,7,61
2022-06-15 19:00:00+09:00,0,0,0,0,0,15/6/2022 19:00,74009,0,,0,30,0,30,74,0,22,くもり,74009,0,60
2022-06-15 19:30:00+09:00,0,0,0,0,0,15/6/2022 19:30,75628,0,,0,30,0,31,76,0,22,くもり,75628,0,61
2022-06-15 20:00:00+09:00,0,0,0,0,0,15/6/2022 20:00,75597,0,,0,29,0,31,78,0,22,くもり,75597,0,60
2022-06-15 20:30:00+09:00,0,0,0,0,0,15/6/2022 20:30,71098,0,,0,30,0,31,79,0,22,くもり,71098,0,61
2022-06-15 21:00:00+09:00,0,0,0,0,0,15/6/2022 21:00,72031,0,,0,30,0,31,81,0,22,くもり,72031,0,61
2022-06-15 21:30:00+09:00,0,0,0,0,0,15/6/2022 21:30,62870,0,,0,29,0,31,78,0,22,くもり,62870,0,60
2022-06-15 22:00:00+09:00,0,0,0,0,0,15/6/2022 22:00,43792,0,,887,1,892,1,74,0,22,くもり,43792,0,1781
2022-06-15 22:30:00+09:00,0,0,0,0,0,15/6/2022 22:30,43607,0,,919,0,927,0,72,0,22,くもり,43607,0,1846
2022-06-15 23:00:00+09:00,0,0,0,0,0,15/6/2022 23:00,44103,0,,920,0,927,0,69,0,22,くもり,44103,0,1847
2022-06-15 23:30:00+09:00,0,0,0,0,0,15/6/2022 23:30,38063,0,,921,0,928,0,69,0,22,くもり,38063,0,1849
2022-06-16 00:00:00+09:00,0,0,0,0,0,16/6/2022 0:00,41630,0,,31,16,32,22,100,0,22,くもり,41630,0,101
2022-06-16 00:30:00+09:00,0,0,0,0,0,16/6/2022 0:30,38710,0,,0,16,0,26,97,0,22,くもり,38710,0,42
2022-06-16 01:00:00+09:00,0,0,0,0,0,16/6/2022 1:00,37188,0,,889,1,761,1,96,0,22,くもり,37188,0,1652
2022-06-16 01:30:00+09:00,0,0,0,0,0,16/6/2022 1:30,39356,0,,922,0,0,0,87,0,22,くもり,39356,0,922
2022-06-16 02:00:00+09:00,0,0,0,0,0,16/6/2022 2:00,37675,0,,923,0,0,0,95,0,22,くもり,37675,0,923
2022-06-16 02:30:00+09:00,0,0,0,0,0,16/6/2022 2:30,37488,0,,771,0,0,0,67,0,22,くもり,37488,0,771
2022-06-16 03:00:00+09:00,0,0,0,0,0,16/6/2022 3:00,35556,0,,0,0,0,0,74,0,22,くもり,35556,0,0
2022-06-16 03:30:00+09:00,0,0,0,0,0,16/6/2022 3:30,33335,0,,0,0,0,0,79,0,22,くもり,33335,0,0
2022-06-16 04:00:00+09:00,0,0,0,0,0,16/6/2022 4:00,38800,0,,0,0,0,0,77,0,22,くもり,38800,0,0
2022-06-16 04:30:00+09:00,0,7,7,0,0,16/6/2022 4:30,37259,0,,0,0,0,0,34,2.84,21,薄曇,37259,14,0
2022-06-16 05:00:00+09:00,380,27,30,0,0,16/6/2022 5:00,37161,0,,0,0,0,0,47,720.2,21,薄曇,37161,437,0
2022-06-16 05:30:00+09:00,1560,66,69,0,0,16/6/2022 5:30,33798,0,,0,0,0,0,86,607.87,22,くもり,33798,1695,0
2022-06-16 06:00:00+09:00,3060,114,124,0,0,16/6/2022 6:00,39682,0,,0,0,0,0,99,920.56,22,くもり,39682,3298,0
2022-06-16 06:30:00+09:00,5680,201,221,0,0,16/6/2022 6:30,50637,0,,0,0,0,0,90,1166,22,くもり,50637,6102,0
2022-06-16 07:00:00+09:00,6820,242,264,0,0,16/6/2022 7:00,56185,0,,0,0,0,0,93,2083.04,22,くもり,56185,7326,0
2022-06-16 07:30:00+09:00,6890,245,267,0,0,16/6/2022 7:30,67105,0,,0,0,0,0,99,2484.59,22,くもり,67105,7402,0
2022-06-16 08:00:00+09:00,7630,270,295,0,0,16/6/2022 8:00,66919,0,,0,0,0,0,100,2803.61,22,くもり,66919,8195,0
2022-06-16 08:30:00+09:00,8060,285,312,0,0,16/6/2022 8:30,61912,0,,0,0,0,0,100,4425.32,22,くもり,61912,8657,0
2022-06-16 09:00:00+09:00,9260,327,356,0,0,16/6/2022 9:00,70864,0,,0,0,0,0,99,6285.48,21,薄曇,70864,9943,0
2022-06-16 09:30:00+09:00,12500,436,475,0,0,16/6/2022 9:30,69672,0,,0,0,0,1245,100,6440.19,21,薄曇,69672,13411,1245
2022-06-16 10:00:00+09:00,13130,458,498,0,0,16/6/2022 10:00,70043,0,,0,0,0,1263,87,6472.02,21,薄曇,70043,14086,1263
2022-06-16 10:30:00+09:00,11470,401,437,0,0,16/6/2022 10:30,72027,0,,0,25,0,1381,92,7667.84,21,薄曇,72027,12308,1406
2022-06-16 11:00:00+09:00,15090,524,568,0,0,16/6/2022 11:00,68514,0,,0,25,0,1110,89,8825.41,21,薄曇,68514,16182,1135
2022-06-16 11:30:00+09:00,17830,612,665,0,0,16/6/2022 11:30,63183,0,,0,26,0,910,96,9048.7,10,晴れ,63183,19107,936
2022-06-16 12:00:00+09:00,19970,685,745,0,0,16/6/2022 12:00,63733,0,,0,26,0,754,97,9155.41,10,晴れ,63733,21400,780
2022-06-16 12:30:00+09:00,22440,772,834,0,0,16/6/2022 12:30,58493,0,,0,505,0,150,100,8687.31,21,薄曇,58493,24046,655
2022-06-16 13:00:00+09:00,22350,766,829,0,0,16/6/2022 13:00,57885,0,,0,46,896,0,94,8120.65,21,薄曇,57885,23945,942
2022-06-16 13:30:00+09:00,21810,751,813,0,0,16/6/2022 13:30,66589,0,,0,1520,937,0,68,7920.89,21,薄曇,66589,23374,2457
2022-06-16 14:00:00+09:00,21270,733,794,0,0,16/6/2022 14:00,63770,0,,0,91,934,0,66,7608.05,21,薄曇,63770,22797,1025
2022-06-16 14:30:00+09:00,20980,721,780,0,0,16/6/2022 14:30,58235,0,,0,1516,935,0,73,7365.07,10,晴れ,58235,22481,2451
2022-06-16 15:00:00+09:00,15780,544,591,0,0,16/6/2022 15:00,67135,0,,0,87,32,1025,80,6984.98,10,晴れ,67135,16915,1144
2022-06-16 15:30:00+09:00,12860,447,486,0,0,16/6/2022 15:30,70882,0,,0,31,0,1290,82,5919.89,10,晴れ,70882,13793,1321
2022-06-16 16:00:00+09:00,9740,342,372,0,0,16/6/2022 16:00,68907,0,,0,1472,0,74,84,4871.25,21,薄曇,68907,10454,1546
2022-06-16 16:30:00+09:00,7140,255,277,0,0,16/6/2022 16:30,74680,0,,0,604,0,1145,84,3807.19,21,薄曇,74680,7672,1749
2022-06-16 17:00:00+09:00,5640,204,223,0,0,16/6/2022 17:00,78643,0,,0,762,0,39,84,2818.28,21,薄曇,78643,6067,801
2022-06-16 17:30:00+09:00,2190,86,94,0,0,16/6/2022 17:30,84770,0,,0,14,0,7,75,2088.43,21,薄曇,84770,2370,21
2022-06-16 18:00:00+09:00,750,39,43,0,0,16/6/2022 18:00,80452,0,,0,8,0,8,67,1351.01,21,薄曇,80452,832,16
2022-06-16 18:30:00+09:00,0,2,3,0,0,16/6/2022 18:30,85412,0,,0,7,0,7,64,648.03,21,薄曇,85412,5,14
2022-06-16 19:00:00+09:00,0,0,0,0,0,16/6/2022 19:00,76839,0,,0,8,0,8,60,0,21,薄曇,76839,0,16
2022-06-16 19:30:00+09:00,0,0,0,0,0,16/6/2022 19:30,80450,0,,0,7,0,7,80,0,21,薄曇,80450,0,14
2022-06-16 20:00:00+09:00,0,0,0,0,0,16/6/2022 20:00,77605,0,,0,8,0,7,100,0,21,薄曇,77605,0,15
2022-06-16 20:30:00+09:00,0,0,0,0,0,16/6/2022 20:30,79259,0,,0,7,0,8,100,0,21,薄曇,79259,0,15
2022-06-16 21:00:00+09:00,0,0,0,0,0,16/6/2022 21:00,74604,0,,0,8,0,7,100,0,21,薄曇,74604,0,15
2022-06-16 21:30:00+09:00,0,0,0,0,0,16/6/2022 21:30,65180,0,,882,0,0,8,99,0,21,薄曇,65180,0,890
2022-06-16 22:00:00+09:00,0,0,0,0,0,16/6/2022 22:00,45968,0,,919,0,888,0,98,0,21,薄曇,45968,0,1807
2022-06-16 22:30:00+09:00,0,0,0,0,0,16/6/2022 22:30,45952,0,,920,0,925,0,95,0,21,薄曇,45952,0,1845
2022-06-16 23:00:00+09:00,0,0,0,0,0,16/6/2022 23:00,43003,0,,919,0,928,0,91,0,21,薄曇,43003,0,1847
2022-06-16 23:30:00+09:00,0,0,0,0,0,16/6/2022 23:30,40519,0,,918,0,927,0,45,0,21,薄曇,40519,0,1845
2022-06-17 00:00:00+09:00,0,0,0,0,0,17/6/2022 0:00,39246,0,,32,16,33,22,100,0,21,薄曇,39246,0,103
2022-06-17 00:30:00+09:00,0,0,0,0,0,17/6/2022 0:30,41611,0,,0,16,0,23,100,0,21,薄曇,41611,0,39
2022-06-17 01:00:00+09:00,0,0,0,0,0,17/6/2022 1:00,38183,0,,890,1,896,1,97,0,21,薄曇,38183,0,1788
2022-06-17 01:30:00+09:00,0,0,0,0,0,17/6/2022 1:30,42102,0,,920,0,928,0,100,0,21,薄曇,42102,0,1848
2022-06-17 02:00:00+09:00,0,0,0,0,0,17/6/2022 2:00,39121,0,,525,0,928,0,100,0,21,薄曇,39121,0,1453
2022-06-17 02:30:00+09:00,0,0,0,0,0,17/6/2022 2:30,38430,0,,0,0,508,0,100,0,21,薄曇,38430,0,508
2022-06-17 03:00:00+09:00,0,0,0,0,0,17/6/2022 3:00,35111,0,,0,0,0,0,100,0,21,薄曇,35111,0,0
2022-06-17 03:30:00+09:00,0,0,0,0,0,17/6/2022 3:30,38681,0,,0,0,0,0,100,0,21,薄曇,38681,0,0
2022-06-17 04:00:00+09:00,0,0,0,0,0,17/6/2022 4:00,37140,0,,0,0,0,0,100,0,21,薄曇,37140,0,0
2022-06-17 04:30:00+09:00,0,8,8,0,0,17/6/2022 4:30,39902,0,,0,0,0,0,100,0.4,21,薄曇,39902,16,0
2022-06-17 05:00:00+09:00,870,43,46,0,0,17/6/2022 5:00,39387,0,,0,0,0,0,100,786.69,21,薄曇,39387,959,0
2022-06-17 05:30:00+09:00,2660,105,110,0,0,17/6/2022 5:30,40577,0,,0,0,0,0,100,1592.85,21,薄曇,40577,2875,0
2022-06-17 06:00:00+09:00,5010,186,198,0,0,17/6/2022 6:00,42178,0,,0,0,0,0,100,2405.08,21,薄曇,42178,5394,0
2022-06-17 06:30:00+09:00,8230,293,319,0,0,17/6/2022 6:30,42843,0,,0,0,0,0,100,3209.48,21,薄曇,42843,8842,0
2022-06-17 07:00:00+09:00,10830,378,413,0,0,17/6/2022 7:00,59448,0,,0,0,0,0,96,3992.3,21,薄曇,59448,11621,0
2022-06-17 07:30:00+09:00,13630,472,514,0,0,17/6/2022 7:30,67029,0,,0,0,0,0,92,5201.36,21,薄曇,67029,14616,0
2022-06-17 08:00:00+09:00,14710,508,550,0,0,17/6/2022 8:00,65332,0,,0,0,0,0,97,5643.96,21,薄曇,65332,15768,0
2022-06-17 08:30:00+09:00,15110,520,564,0,0,17/6/2022 8:30,69957,0,,0,0,0,0,100,6619.09,21,薄曇,69957,16194,0
2022-06-17 09:00:00+09:00,13470,466,505,0,0,17/6/2022 9:00,73996,0,,0,0,0,0,100,7579.1,10,晴れ,73996,14441,0
2022-06-17 09:30:00+09:00,17420,597,646,0,0,17/6/2022 9:30,78184,0,,0,0,0,0,100,7920.08,10,晴れ,78184,18663,0
2022-06-17 10:00:00+09:00,23090,788,850,0,0,17/6/2022 10:00,71536,0,,0,517,0,0,100,8135.55,21,薄曇,71536,24728,517
2022-06-17 10:30:00+09:00,29020,994,1067,0,0,17/6/2022 10:30,63732,0,,0,98,0,36,99,8252.73,21,薄曇,63732,31081,134
2022-06-17 11:00:00+09:00,28250,969,1041,0,0,17/6/2022 11:00,67787,0,,0,144,0,42,100,8250.07,21,薄曇,67787,30260,186
2022-06-17 11:30:00+09:00,24530,837,901,0,0,17/6/2022 11:30,69486,0,,0,441,0,29,100,8704.36,21,薄曇,69486,26268,470
2022-06-17 12:00:00+09:00,24180,828,893,0,0,17/6/2022 12:00,70015,0,,0,48,0,438,93,9049.34,10,晴れ,70015,25901,486
2022-06-17 12:30:00+09:00,26140,895,964,0,0,17/6/2022 12:30,65613,0,,0,33,0,42,100,8552.43,21,薄曇,65613,27999,75
2022-06-17 13:00:00+09:00,28670,986,1058,0,0,17/6/2022 13:00,59327,0,,0,110,0,59,100,7959.93,21,薄曇,59327,30714,169
2022-06-17 13:30:00+09:00,33730,1161,1241,0,0,17/6/2022 13:30,59986,0,,0,34,0,26,97,7162.94,21,薄曇,59986,36132,60
2022-06-17 14:00:00+09:00,38040,1315,1397,0,0,17/6/2022 14:00,53802,0,,0,43,0,25,94,6321.35,21,薄曇,53802,40752,68
2022-06-17 14:30:00+09:00,33620,1164,1246,0,0,17/6/2022 14:30,56167,0,,0,34,0,26,97,5400.18,22,くもり,56167,36030,60
2022-06-17 15:00:00+09:00,29160,1004,1081,0,0,17/6/2022 15:00,60068,0,,0,33,0,25,100,4493.67,22,くもり,60068,31245,58
2022-06-17 15:30:00+09:00,24320,836,909,0,0,17/6/2022 15:30,68983,0,,0,33,0,25,99,4595.59,21,薄曇,68983,26065,58
2022-06-17 16:00:00+09:00,18610,652,716,0,0,17/6/2022 16:00,72424,0,,0,32,0,25,99,4497.55,21,薄曇,72424,19978,57
2022-06-17 16:30:00+09:00,13680,480,531,0,0,17/6/2022 16:30,78923,0,,0,33,0,22,63,4133.53,21,薄曇,78923,14691,55
2022-06-17 17:00:00+09:00,8780,316,351,0,0,17/6/2022 17:00,85739,0,,0,33,0,20,27,3589.93,10,晴れ,85739,9447,53
2022-06-17 17:30:00+09:00,5070,188,209,0,0,17/6/2022 17:30,80019,0,,0,33,0,18,26,2656.34,10,晴れ,80019,5467,51
2022-06-17 18:00:00+09:00,2460,98,109,0,0,17/6/2022 18:00,88109,0,,0,33,0,16,25,1717.58,10,晴れ,88109,2667,49
2022-06-17 18:30:00+09:00,330,23,25,0,0,17/6/2022 18:30,90949,0,,0,33,0,17,23,736.81,21,薄曇,90949,378,50
2022-06-17 19:00:00+09:00,0,0,0,0,0,17/6/2022 19:00,88509,0,,0,33,0,17,22,0,21,薄曇,88509,0,50
2022-06-17 19:30:00+09:00,0,0,0,0,0,17/6/2022 19:30,90948,0,,0,32,0,20,26,0,21,薄曇,90948,0,52
2022-06-17 20:00:00+09:00,0,0,0,0,0,17/6/2022 20:00,87683,0,,0,33,0,22,30,0,21,薄曇,87683,0,55
2022-06-17 20:30:00+09:00,0,0,0,0,0,17/6/2022 20:30,85212,0,,0,33,0,24,30,0,21,薄曇,85212,0,57
2022-06-17 21:00:00+09:00,0,0,0,0,0,17/6/2022 21:00,78277,0,,0,32,0,24,31,0,10,晴れ,78277,0,56
2022-06-17 21:30:00+09:00,0,0,0,0,0,17/6/2022 21:30,70500,0,,0,33,0,25,50,0,21,薄曇,70500,0,58
2022-06-17 22:00:00+09:00,0,0,0,0,0,17/6/2022 22:00,47971,0,,884,1,896,0,70,0,21,薄曇,47971,0,1781
2022-06-17 22:30:00+09:00,0,0,0,0,0,17/6/2022 22:30,45391,0,,32,19,32,17,55,0,10,晴れ,45391,0,100
2022-06-17 23:00:00+09:00,0,0,0,0,0,17/6/2022 23:00,44256,0,,884,0,0,17,41,0,10,晴れ,44256,0,901
2022-06-17 23:30:00+09:00,0,0,0,0,0,17/6/2022 23:30,38735,0,,191,0,376,1,20,0,10,晴れ,38735,0,568
2022-06-18 00:00:00+09:00,0,0,0,0,0,18/6/2022 0:00,40532,0,,0,0,0,0,99,0,21,薄曇,40532,0,0
2022-06-18 00:30:00+09:00,0,0,0,0,0,18/6/2022 0:30,41819,0,,0,0,0,0,100,0,21,薄曇,41819,0,0
2022-06-18 01:00:00+09:00,0,0,0,0,0,18/6/2022 1:00,37843,0,,0,0,0,0,100,0,21,薄曇,37843,0,0
2022-06-18 01:30:00+09:00,0,0,0,0,0,18/6/2022 1:30,40990,0,,0,0,0,0,100,0,21,薄曇,40990,0,0
2022-06-18 02:00:00+09:00,0,0,0,0,0,18/6/2022 2:00,38886,0,,0,0,0,0,100,0,21,薄曇,38886,0,0
2022-06-18 02:30:00+09:00,0,0,0,0,0,18/6/2022 2:30,37918,0,,0,0,0,0,100,0,21,薄曇,37918,0,0
2022-06-18 03:00:00+09:00,0,0,0,0,0,18/6/2022 3:00,37795,0,,0,0,0,0,94,0,21,薄曇,37795,0,0
2022-06-18 03:30:00+09:00,0,0,0,0,0,18/6/2022 3:30,38173,0,,0,0,0,0,92,0,21,薄曇,38173,0,0
2022-06-18 04:00:00+09:00,0,0,0,0,0,18/6/2022 4:00,38991,0,,0,0,0,0,99,0,21,薄曇,38991,0,0
2022-06-18 04:30:00+09:00,290,18,20,0,0,18/6/2022 4:30,41172,0,,0,0,0,0,100,0,21,薄曇,41172,328,0
2022-06-18 05:00:00+09:00,2140,88,93,0,0,18/6/2022 5:00,40547,0,,0,0,0,0,100,797.19,21,薄曇,40547,2321,0
2022-06-18 05:30:00+09:00,4920,189,201,0,0,18/6/2022 5:30,44195,0,,0,0,0,0,100,1592.53,21,薄曇,44195,5310,0
2022-06-18 06:00:00+09:00,6110,231,247,0,0,18/6/2022 6:00,45062,0,,0,0,0,0,100,2400.65,21,薄曇,45062,6588,0
2022-06-18 06:30:00+09:00,8650,305,333,0,0,18/6/2022 6:30,44099,0,,0,0,0,0,100,3204.89,21,薄曇,44099,9288,0
2022-06-18 07:00:00+09:00,10800,377,411,0,0,18/6/2022 7:00,60826,0,,0,0,0,0,100,3987.64,21,薄曇,60826,11588,0
2022-06-18 07:30:00+09:00,12360,431,468,0,0,18/6/2022 7:30,75312,0,,0,0,0,0,100,4343.6,21,薄曇,75312,13259,0
2022-06-18 08:00:00+09:00,15630,539,583,0,0,18/6/2022 8:00,73429,0,,0,0,0,0,100,4515.53,22,くもり,73429,16752,0
2022-06-18 08:30:00+09:00,16930,581,628,0,0,18/6/2022 8:30,76216,0,,0,0,0,0,100,4832.82,22,くもり,76216,18139,0
2022-06-18 09:00:00+09:00,16950,583,629,0,0,18/6/2022 9:00,83557,0,,0,0,0,0,100,5051.15,22,くもり,83557,18162,0
2022-06-18 09:30:00+09:00,16590,571,616,0,0,18/6/2022 9:30,83084,0,,0,0,0,0,100,5358.49,22,くもり,83084,17777,0
2022-06-18 10:00:00+09:00,16930,583,631,0,0,18/6/2022 10:00,77428,0,,0,957,0,0,100,5591.11,22,くもり,77428,18144,957
2022-06-18 10:30:00+09:00,18760,646,697,0,0,18/6/2022 10:30,84685,0,,0,853,0,25,100,5658.73,22,くもり,84685,20103,878
2022-06-18 11:00:00+09:00,18410,634,685,0,0,18/6/2022 11:00,84710,0,,0,882,0,25,100,5643.27,22,くもり,84710,19729,907
2022-06-18 11:30:00+09:00,18290,631,682,0,0,18/6/2022 11:30,81565,0,,0,891,0,26,100,5922.9,22,くもり,81565,19603,917
2022-06-18 12:00:00+09:00,16400,566,611,0,0,18/6/2022 12:00,76962,0,,0,1035,0,26,100,6127.86,22,くもり,76962,17577,1061
2022-06-18 12:30:00+09:00,16200,559,604,0,0,18/6/2022 12:30,84523,0,,0,68,0,1012,100,7178.39,21,薄曇,84523,17363,1080
2022-06-18 13:00:00+09:00,15920,551,595,0,0,18/6/2022 13:00,73502,0,,0,31,0,59,100,8087.15,21,薄曇,73502,17066,90
2022-06-18 13:30:00+09:00,14550,506,547,0,0,18/6/2022 13:30,80880,0,,0,30,0,25,100,7333.08,21,薄曇,80880,15603,55
2022-06-18 14:00:00+09:00,10670,374,406,0,0,18/6/2022 14:00,87492,0,,0,31,0,25,100,6493.15,21,薄曇,87492,11450,56
2022-06-18 14:30:00+09:00,9940,351,379,0,0,18/6/2022 14:30,79012,0,,0,31,0,25,92,5899.93,21,薄曇,79012,10670,56
2022-06-18 15:00:00+09:00,7480,267,290,0,0,18/6/2022 15:00,84703,0,,0,30,0,25,84,5203.65,21,薄曇,84703,8037,55
2022-06-18 15:30:00+09:00,4700,174,188,0,0,18/6/2022 15:30,88270,0,,0,31,0,25,83,4107.96,22,くもり,88270,5062,56
2022-06-18 16:00:00+09:00,2250,89,98,0,0,18/6/2022 16:00,90781,0,,0,31,0,25,82,3105.69,22,くもり,90781,2437,56
2022-06-18 16:30:00+09:00,1220,53,58,0,0,18/6/2022 16:30,96379,0,,0,30,0,24,91,2104.47,31,少雨,96379,1331,54
2022-06-18 17:00:00+09:00,640,36,39,0,0,18/6/2022 17:00,94680,0,,0,31,0,25,100,1304.02,31,少雨,94680,715,56
