,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-11-17 18:00:00+09:00,0,0,17/11/2022 18:00,37317,0,,21,0,21,薄曇,37317,0
2022-11-17 18:30:00+09:00,0,0,17/11/2022 18:30,34407,0,,22,0,21,薄曇,34407,0
2022-11-17 19:00:00+09:00,0,0,17/11/2022 19:00,15167,0,,24,0,21,薄曇,15167,0
2022-11-17 19:30:00+09:00,0,0,17/11/2022 19:30,3331,0,,23,0,10,晴れ,3331,0
2022-11-17 20:00:00+09:00,0,0,17/11/2022 20:00,2658,0,,22,0,10,晴れ,2658,0
2022-11-17 20:30:00+09:00,0,0,17/11/2022 20:30,2654,0,,16,0,10,晴れ,2654,0
2022-11-17 21:00:00+09:00,0,0,17/11/2022 21:00,2575,0,,11,0,10,晴れ,2575,0
2022-11-17 21:30:00+09:00,0,0,17/11/2022 21:30,2664,0,,12,0,10,晴れ,2664,0
2022-11-17 22:00:00+09:00,0,0,17/11/2022 22:00,2700,0,,13,0,10,晴れ,2700,0
2022-11-17 22:30:00+09:00,0,0,17/11/2022 22:30,2755,0,,14,0,10,晴れ,2755,0
2022-11-17 23:00:00+09:00,0,0,17/11/2022 23:00,2921,0,,14,0,10,晴れ,2921,0
2022-11-17 23:30:00+09:00,0,0,17/11/2022 23:30,2790,0,,9,0,10,晴れ,2790,0
2022-11-18 00:00:00+09:00,0,0,18/11/2022 0:00,2700,0,,12,0,10,晴れ,2700,0
2022-11-18 00:30:00+09:00,0,0,18/11/2022 0:30,2750,0,,0,0,10,晴れ,2750,0
2022-11-18 01:00:00+09:00,0,0,18/11/2022 1:00,2746,0,,0,0,10,晴れ,2746,0
2022-11-18 01:30:00+09:00,0,0,18/11/2022 1:30,2713,0,,0,0,10,晴れ,2713,0
2022-11-18 02:00:00+09:00,0,0,18/11/2022 2:00,2743,0,,0,0,10,晴れ,2743,0
2022-11-18 02:30:00+09:00,0,0,18/11/2022 2:30,2745,0,,0,0,10,晴れ,2745,0
2022-11-18 03:00:00+09:00,0,0,18/11/2022 3:00,2779,0,,0,0,10,晴れ,2779,0
2022-11-18 03:30:00+09:00,0,0,18/11/2022 3:30,2679,0,,0,0,10,晴れ,2679,0
2022-11-18 04:00:00+09:00,0,0,18/11/2022 4:00,2680,0,,0,0,10,晴れ,2680,0
2022-11-18 04:30:00+09:00,0,0,18/11/2022 4:30,2708,0,,0,0,10,晴れ,2708,0
2022-11-18 05:00:00+09:00,0,0,18/11/2022 5:00,2961,0,,0,0,10,晴れ,2961,0
2022-11-18 05:30:00+09:00,0,0,18/11/2022 5:30,2950,0,,0,0,10,晴れ,2950,0
2022-11-18 06:00:00+09:00,0,0,18/11/2022 6:00,8551,0,,0,0,10,晴れ,8551,0
2022-11-18 06:30:00+09:00,200,420,18/11/2022 6:30,39398,0,,0,0,10,晴れ,39398,620
2022-11-18 07:00:00+09:00,1090,6610,18/11/2022 7:00,27405,0,,0,900.88,10,晴れ,27405,7700
2022-11-18 07:30:00+09:00,3440,17670,18/11/2022 7:30,10573,0,,0,1995.87,10,晴れ,10573,21110
2022-11-18 08:00:00+09:00,6240,30560,18/11/2022 8:00,224,7233,,0,3017.7,10,晴れ,224,36800
2022-11-18 08:30:00+09:00,8870,42760,18/11/2022 8:30,0,20927,,0,3948.89,10,晴れ,0,51630
2022-11-18 09:00:00+09:00,11220,53430,18/11/2022 9:00,0,28578,,0,4773.5,10,晴れ,0,64650
2022-11-18 09:30:00+09:00,13060,61380,18/11/2022 9:30,0,39072,,0,5477.43,10,晴れ,0,74440
2022-11-18 10:00:00+09:00,14330,66970,18/11/2022 10:00,0,46973,,0,6048.62,10,晴れ,0,81300
2022-11-18 10:30:00+09:00,15170,70570,18/11/2022 10:30,0,53856,,0,6477.3,10,晴れ,0,85740
2022-11-18 11:00:00+09:00,15680,72490,18/11/2022 11:00,0,56341,,0,6756.15,10,晴れ,0,88170
2022-11-18 11:30:00+09:00,15790,72490,18/11/2022 11:30,0,57361,,0,6880.38,10,晴れ,0,88280
2022-11-18 12:00:00+09:00,15420,70370,18/11/2022 12:00,0,55968,,0,6847.88,10,晴れ,0,85790
2022-11-18 12:30:00+09:00,14770,66950,18/11/2022 12:30,0,51097,,0,6659.2,10,晴れ,0,81720
2022-11-18 13:00:00+09:00,13770,61570,18/11/2022 13:00,0,46292,,0,6317.56,10,晴れ,0,75340
2022-11-18 13:30:00+09:00,12350,54570,18/11/2022 13:30,0,39493,,0,5828.82,10,晴れ,0,66920
2022-11-18 14:00:00+09:00,10520,45710,18/11/2022 14:00,0,28680,,0,5201.33,10,晴れ,0,56230
2022-11-18 14:30:00+09:00,8340,35240,18/11/2022 14:30,0,16078,,0,4445.84,10,晴れ,0,43580
2022-11-18 15:00:00+09:00,5780,23050,18/11/2022 15:00,1069,1756,,0,3575.26,10,晴れ,1069,28830
2022-11-18 15:30:00+09:00,3190,11320,18/11/2022 15:30,12218,0,,0,2604.5,10,晴れ,12218,14510
2022-11-18 16:00:00+09:00,1080,2690,18/11/2022 16:00,23907,0,,0,1550.16,10,晴れ,23907,3770
2022-11-18 16:30:00+09:00,80,0,18/11/2022 16:30,30387,0,,0,430.29,10,晴れ,30387,80
2022-11-18 17:00:00+09:00,0,0,18/11/2022 17:00,36128,0,,0,0,10,晴れ,36128,0
2022-11-18 17:30:00+09:00,0,0,18/11/2022 17:30,35724,0,,0,0,10,晴れ,35724,0
2022-11-18 18:00:00+09:00,0,0,18/11/2022 18:00,37189,0,,0,0,10,晴れ,37189,0
2022-11-18 18:30:00+09:00,0,0,18/11/2022 18:30,36796,0,,0,0,10,晴れ,36796,0
2022-11-18 19:00:00+09:00,0,0,18/11/2022 19:00,11159,0,,0,0,21,薄曇,11159,0
2022-11-18 19:30:00+09:00,0,0,18/11/2022 19:30,3980,0,,0,0,21,薄曇,3980,0
2022-11-18 20:00:00+09:00,0,0,18/11/2022 20:00,2602,0,,0,0,21,薄曇,2602,0
2022-11-18 20:30:00+09:00,0,0,18/11/2022 20:30,2616,0,,0,0,10,晴れ,2616,0
2022-11-18 21:00:00+09:00,0,0,18/11/2022 21:00,2631,0,,0,0,10,晴れ,2631,0
2022-11-18 21:30:00+09:00,0,0,18/11/2022 21:30,2536,0,,0,0,10,晴れ,2536,0
2022-11-18 22:00:00+09:00,0,0,18/11/2022 22:00,2549,0,,0,0,10,晴れ,2549,0
2022-11-18 22:30:00+09:00,0,0,18/11/2022 22:30,2646,0,,0,0,10,晴れ,2646,0
2022-11-18 23:00:00+09:00,0,0,18/11/2022 23:00,2819,0,,0,0,10,晴れ,2819,0
2022-11-18 23:30:00+09:00,0,0,18/11/2022 23:30,2837,0,,0,0,10,晴れ,2837,0
2022-11-19 00:00:00+09:00,0,0,19/11/2022 0:00,2734,0,,0,0,10,晴れ,2734,0
2022-11-19 00:30:00+09:00,0,0,19/11/2022 0:30,2662,0,,0,0,10,晴れ,2662,0
2022-11-19 01:00:00+09:00,0,0,19/11/2022 1:00,2663,0,,0,0,10,晴れ,2663,0
2022-11-19 01:30:00+09:00,0,0,19/11/2022 1:30,2653,0,,0,0,10,晴れ,2653,0
2022-11-19 02:00:00+09:00,0,0,19/11/2022 2:00,2660,0,,0,0,10,晴れ,2660,0
2022-11-19 02:30:00+09:00,0,0,19/11/2022 2:30,2573,0,,0,0,10,晴れ,2573,0
2022-11-19 03:00:00+09:00,0,0,19/11/2022 3:00,2712,0,,0,0,10,晴れ,2712,0
2022-11-19 03:30:00+09:00,0,0,19/11/2022 3:30,2685,0,,0,0,10,晴れ,2685,0
2022-11-19 04:00:00+09:00,0,0,19/11/2022 4:00,2692,0,,0,0,10,晴れ,2692,0
2022-11-19 04:30:00+09:00,0,0,19/11/2022 4:30,2677,0,,0,0,10,晴れ,2677,0
2022-11-19 05:00:00+09:00,0,0,19/11/2022 5:00,2884,0,,0,0,10,晴れ,2884,0
2022-11-19 05:30:00+09:00,0,0,19/11/2022 5:30,2964,0,,0,0,10,晴れ,2964,0
2022-11-19 06:00:00+09:00,0,0,19/11/2022 6:00,8596,0,,0,0,10,晴れ,8596,0
2022-11-19 06:30:00+09:00,220,480,19/11/2022 6:30,36594,0,,0,0,10,晴れ,36594,700
2022-11-19 07:00:00+09:00,1050,6670,19/11/2022 7:00,12698,0,,0,861.15,10,晴れ,12698,7720
2022-11-19 07:30:00+09:00,3300,17040,19/11/2022 7:30,81,5995,,0,1955.54,10,晴れ,81,20340
2022-11-19 08:00:00+09:00,5970,29170,19/11/2022 8:00,0,20363,,0,2976.99,10,晴れ,0,35140
2022-11-19 08:30:00+09:00,8590,41400,19/11/2022 8:30,0,34321,,0,3908.02,10,晴れ,0,49990
2022-11-19 09:00:00+09:00,10850,51800,19/11/2022 9:00,0,37866,,0,4732.7,10,晴れ,0,62650
2022-11-19 09:30:00+09:00,12630,59170,19/11/2022 9:30,0,46787,,0,5436.91,10,晴れ,0,71800
2022-11-19 10:00:00+09:00,13980,65620,19/11/2022 10:00,0,54529,,0,6008.62,10,晴れ,0,79600
2022-11-19 10:30:00+09:00,14890,69320,19/11/2022 10:30,0,59151,,0,6438.04,10,晴れ,0,84210
2022-11-19 11:00:00+09:00,16230,75000,19/11/2022 11:00,0,65872,,0,6717.81,10,晴れ,0,91230
2022-11-19 11:30:00+09:00,15720,72000,19/11/2022 11:30,0,62423,,0,6843.16,10,晴れ,0,87720
2022-11-19 12:00:00+09:00,15310,69700,19/11/2022 12:00,0,59903,,0,6811.94,10,晴れ,0,85010
2022-11-19 12:30:00+09:00,12620,56680,19/11/2022 12:30,0,44433,,0,6624.67,10,晴れ,0,69300
2022-11-19 13:00:00+09:00,12840,57620,19/11/2022 13:00,0,45513,,0,6284.58,10,晴れ,0,70460
2022-11-19 13:30:00+09:00,8390,36460,19/11/2022 13:30,0,20501,,10,5797.47,10,晴れ,0,44850
2022-11-19 14:00:00+09:00,5730,25060,19/11/2022 14:00,415,7262,,21,5171.69,10,晴れ,415,30790
2022-11-19 14:30:00+09:00,3700,15550,19/11/2022 14:30,4457,0,,28,4417.93,10,晴れ,4457,19250
2022-11-19 15:00:00+09:00,3030,12730,19/11/2022 15:00,7856,0,,35,3549.09,10,晴れ,7856,15760
2022-11-19 15:30:00+09:00,1720,6670,19/11/2022 15:30,15273,0,,17,2580.05,10,晴れ,15273,8390
2022-11-19 16:00:00+09:00,730,2080,19/11/2022 16:00,20619,0,,0,1527.38,10,晴れ,20619,2810
2022-11-19 16:30:00+09:00,130,100,19/11/2022 16:30,25749,0,,0,389.94,10,晴れ,25749,230
2022-11-19 17:00:00+09:00,0,0,19/11/2022 17:00,29793,0,,0,0,10,晴れ,29793,0
2022-11-19 17:30:00+09:00,0,0,19/11/2022 17:30,29918,0,,6,0,10,晴れ,29918,0
2022-11-19 18:00:00+09:00,0,0,19/11/2022 18:00,29885,0,,12,0,10,晴れ,29885,0
2022-11-19 18:30:00+09:00,0,0,19/11/2022 18:30,28925,0,,20,0,10,晴れ,28925,0
2022-11-19 19:00:00+09:00,0,0,19/11/2022 19:00,26111,0,,28,0,10,晴れ,26111,0
2022-11-19 19:30:00+09:00,0,0,19/11/2022 19:30,19809,0,,25,0,10,晴れ,19809,0
2022-11-19 20:00:00+09:00,0,0,19/11/2022 20:00,2611,0,,22,0,10,晴れ,2611,0
2022-11-19 20:30:00+09:00,0,0,19/11/2022 20:30,2623,0,,27,0,10,晴れ,2623,0
2022-11-19 21:00:00+09:00,0,0,19/11/2022 21:00,2568,0,,33,0,10,晴れ,2568,0
2022-11-19 21:30:00+09:00,0,0,19/11/2022 21:30,2554,0,,33,0,21,薄曇,2554,0
2022-11-19 22:00:00+09:00,0,0,19/11/2022 22:00,2533,0,,34,0,22,くもり,2533,0
2022-11-19 22:30:00+09:00,0,0,19/11/2022 22:30,2536,0,,31,0,22,くもり,2536,0
2022-11-19 23:00:00+09:00,0,0,19/11/2022 23:00,2658,0,,29,0,22,くもり,2658,0
2022-11-19 23:30:00+09:00,0,0,19/11/2022 23:30,2732,0,,32,0,31,少雨,2732,0
2022-11-20 00:00:00+09:00,0,0,20/11/2022 0:00,2677,0,,4,0,10,晴れ,2677,0
2022-11-20 00:30:00+09:00,0,0,20/11/2022 0:30,2700,0,,13,0,21,薄曇,2700,0
2022-11-20 01:00:00+09:00,0,0,20/11/2022 1:00,2673,0,,80,0,22,くもり,2673,0
2022-11-20 01:30:00+09:00,0,0,20/11/2022 1:30,2655,0,,89,0,22,くもり,2655,0
2022-11-20 02:00:00+09:00,0,0,20/11/2022 2:00,2635,0,,76,0,22,くもり,2635,0
2022-11-20 02:30:00+09:00,0,0,20/11/2022 2:30,2658,0,,47,0,22,くもり,2658,0
2022-11-20 03:00:00+09:00,0,0,20/11/2022 3:00,2658,0,,47,0,22,くもり,2658,0
2022-11-20 03:30:00+09:00,0,0,20/11/2022 3:30,2603,0,,59,0,22,くもり,2603,0
2022-11-20 04:00:00+09:00,0,0,20/11/2022 4:00,2608,0,,48,0,22,くもり,2608,0
2022-11-20 04:30:00+09:00,0,0,20/11/2022 4:30,2588,0,,70,0,22,くもり,2588,0
2022-11-20 05:00:00+09:00,0,0,20/11/2022 5:00,2870,0,,51,0,31,少雨,2870,0
2022-11-20 05:30:00+09:00,0,0,20/11/2022 5:30,2868,0,,87,0,22,くもり,2868,0
2022-11-20 06:00:00+09:00,0,0,20/11/2022 6:00,2832,0,,53,0,22,くもり,2832,0
2022-11-20 06:30:00+09:00,50,0,20/11/2022 6:30,3164,0,,68,0,22,くもり,3164,50
2022-11-20 07:00:00+09:00,710,3080,20/11/2022 7:00,1162,347,,59,345.06,22,くもり,1162,3790
2022-11-20 07:30:00+09:00,2530,11920,20/11/2022 7:30,0,8286,,64,823.27,22,くもり,0,14450
2022-11-20 08:00:00+09:00,3310,14400,20/11/2022 8:00,0,11703,,58,1384.35,22,くもり,0,17710
2022-11-20 08:30:00+09:00,5180,23260,20/11/2022 8:30,12,19298,,69,2105.86,22,くもり,12,28440
2022-11-20 09:00:00+09:00,6210,27990,20/11/2022 9:00,330,7435,,74,2904.91,22,くもり,330,34200
2022-11-20 09:30:00+09:00,8120,36610,20/11/2022 9:30,0,17451,,71,3257.68,22,くもり,0,44730
2022-11-20 10:00:00+09:00,8410,38420,20/11/2022 10:00,0,19465,,84,3510.34,22,くもり,0,46830
2022-11-20 10:30:00+09:00,7720,34940,20/11/2022 10:30,0,15088,,79,3058.07,22,くもり,0,42660
2022-11-20 11:00:00+09:00,6120,27380,20/11/2022 11:00,0,6180,,55,2455.12,22,くもり,0,33500
2022-11-20 11:30:00+09:00,5640,25090,20/11/2022 11:30,274,3983,,72,3164.91,22,くもり,274,30730
2022-11-20 12:00:00+09:00,7160,32130,20/11/2022 12:00,2,11823,,75,3812.33,22,くもり,2,39290
2022-11-20 12:30:00+09:00,8610,38890,20/11/2022 12:30,0,19712,,75,3016.6,32,弱い雨,0,47500
2022-11-20 13:00:00+09:00,6050,26880,20/11/2022 13:00,11,5213,,87,2239.99,32,弱い雨,11,32930
2022-11-20 13:30:00+09:00,5820,25660,20/11/2022 13:30,1463,5792,,70,2245.73,31,少雨,1463,31480
2022-11-20 14:00:00+09:00,5010,22030,20/11/2022 14:00,1897,1827,,77,2161.65,31,少雨,1897,27040
2022-11-20 14:30:00+09:00,3350,14300,20/11/2022 14:30,9374,0,,83,1778.35,31,少雨,9374,17650
2022-11-20 15:00:00+09:00,2280,9400,20/11/2022 15:00,15357,0,,89,1375.07,31,少雨,15357,11680
2022-11-20 15:30:00+09:00,430,840,20/11/2022 15:30,25441,0,,87,966.68,31,少雨,25441,1270
2022-11-20 16:00:00+09:00,70,0,20/11/2022 16:00,27454,0,,85,552.47,31,少雨,27454,70
2022-11-20 16:30:00+09:00,0,0,20/11/2022 16:30,27692,0,,82,118.76,31,少雨,27692,0
2022-11-20 17:00:00+09:00,0,0,20/11/2022 17:00,30031,0,,80,0,31,少雨,30031,0
2022-11-20 17:30:00+09:00,0,0,20/11/2022 17:30,30041,0,,79,0,31,少雨,30041,0
2022-11-20 18:00:00+09:00,0,0,20/11/2022 18:00,30115,0,,79,0,31,少雨,30115,0
2022-11-20 18:30:00+09:00,0,0,20/11/2022 18:30,29160,0,,78,0,31,少雨,29160,0
2022-11-20 19:00:00+09:00,0,0,20/11/2022 19:00,19014,0,,77,0,31,少雨,19014,0
2022-11-20 19:30:00+09:00,0,0,20/11/2022 19:30,6394,0,,77,0,31,少雨,6394,0
2022-11-20 20:00:00+09:00,0,0,20/11/2022 20:00,2590,0,,76,0,31,少雨,2590,0
2022-11-20 20:30:00+09:00,0,0,20/11/2022 20:30,2615,0,,78,0,31,少雨,2615,0
2022-11-20 21:00:00+09:00,0,0,20/11/2022 21:00,2580,0,,81,0,31,少雨,2580,0
2022-11-20 21:30:00+09:00,0,0,20/11/2022 21:30,2557,0,,80,0,31,少雨,2557,0
2022-11-20 22:00:00+09:00,0,0,20/11/2022 22:00,2575,0,,80,0,31,少雨,2575,0
2022-11-20 22:30:00+09:00,0,0,20/11/2022 22:30,2595,0,,74,0,22,くもり,2595,0
2022-11-20 23:00:00+09:00,0,0,20/11/2022 23:00,2663,0,,68,0,22,くもり,2663,0
2022-11-20 23:30:00+09:00,0,0,20/11/2022 23:30,2619,0,,72,0,22,くもり,2619,0
2022-11-21 00:00:00+09:00,0,0,21/11/2022 0:00,2588,0,,100,0,22,くもり,2588,0
2022-11-21 00:30:00+09:00,0,0,21/11/2022 0:30,2647,0,,100,0,22,くもり,2647,0
2022-11-21 01:00:00+09:00,0,0,21/11/2022 1:00,2707,0,,100,0,22,くもり,2707,0
2022-11-21 01:30:00+09:00,0,0,21/11/2022 1:30,2620,0,,100,0,22,くもり,2620,0
2022-11-21 02:00:00+09:00,0,0,21/11/2022 2:00,2615,0,,100,0,22,くもり,2615,0
2022-11-21 02:30:00+09:00,0,0,21/11/2022 2:30,2615,0,,100,0,22,くもり,2615,0
2022-11-21 03:00:00+09:00,0,0,21/11/2022 3:00,2605,0,,100,0,32,弱い雨,2605,0
2022-11-21 03:30:00+09:00,0,0,21/11/2022 3:30,2548,0,,100,0,32,弱い雨,2548,0
2022-11-21 04:00:00+09:00,0,0,21/11/2022 4:00,2519,0,,100,0,32,弱い雨,2519,0
2022-11-21 04:30:00+09:00,0,0,21/11/2022 4:30,2529,0,,100,0,32,弱い雨,2529,0
2022-11-21 05:00:00+09:00,0,0,21/11/2022 5:00,2809,0,,79,0,32,弱い雨,2809,0
2022-11-21 05:30:00+09:00,0,0,21/11/2022 5:30,2791,0,,100,0,32,弱い雨,2791,0
2022-11-21 06:00:00+09:00,0,0,21/11/2022 6:00,2768,0,,100,0,32,弱い雨,2768,0
2022-11-21 06:30:00+09:00,20,0,21/11/2022 6:30,7579,0,,88,0,32,弱い雨,7579,20
2022-11-21 07:00:00+09:00,150,40,21/11/2022 7:00,8016,0,,93,210.84,31,少雨,8016,190
2022-11-21 07:30:00+09:00,1170,5690,21/11/2022 7:30,2070,745,,78,1199.98,21,薄曇,2070,6860
2022-11-21 08:00:00+09:00,5390,26250,21/11/2022 8:00,89,22969,,70,2087.63,21,薄曇,89,31640
2022-11-21 08:30:00+09:00,8200,39410,21/11/2022 8:30,0,36031,,46,2952.51,21,薄曇,0,47610
2022-11-21 09:00:00+09:00,10250,49070,21/11/2022 9:00,0,35133,,29,3826.24,10,晴れ,0,59320
2022-11-21 09:30:00+09:00,12050,56930,21/11/2022 9:30,0,44748,,13,4643.38,10,晴れ,0,68980
2022-11-21 10:00:00+09:00,13380,62800,21/11/2022 10:00,0,51760,,10,5411.39,10,晴れ,0,76180
2022-11-21 10:30:00+09:00,14340,66740,21/11/2022 10:30,0,56549,,2,6039.75,10,晴れ,0,81080
2022-11-21 11:00:00+09:00,14910,68890,21/11/2022 11:00,0,59239,,0,6559.36,10,晴れ,0,83800
2022-11-21 11:30:00+09:00,15070,68990,21/11/2022 11:30,0,59452,,0,6755.41,10,晴れ,0,84060
2022-11-21 12:00:00+09:00,14830,67660,21/11/2022 12:00,0,57750,,0,6742.62,10,晴れ,0,82490
2022-11-21 12:30:00+09:00,14260,63910,21/11/2022 12:30,0,53508,,0,6544.39,10,晴れ,0,78170
2022-11-21 13:00:00+09:00,13310,59380,21/11/2022 13:00,0,48043,,0,6145.13,10,晴れ,0,72690
2022-11-21 13:30:00+09:00,11910,52620,21/11/2022 13:30,0,40101,,5,5398.98,10,晴れ,0,64530
2022-11-21 14:00:00+09:00,9790,42320,21/11/2022 14:00,0,28077,,8,4581.75,10,晴れ,0,52110
2022-11-21 14:30:00+09:00,7510,31490,21/11/2022 14:30,0,15359,,4,3995.13,10,晴れ,0,39000
2022-11-21 15:00:00+09:00,5300,20940,21/11/2022 15:00,496,3300,,1,3272.46,10,晴れ,496,26240
2022-11-21 15:30:00+09:00,3390,12160,21/11/2022 15:30,7656,0,,2,2425.51,10,晴れ,7656,15550
2022-11-21 16:00:00+09:00,1200,3270,21/11/2022 16:00,18558,0,,2,1454.62,10,晴れ,18558,4470
2022-11-21 16:30:00+09:00,50,0,21/11/2022 16:30,26432,0,,6,363.51,10,晴れ,26432,50
2022-11-21 17:00:00+09:00,0,0,21/11/2022 17:00,29494,0,,9,0,10,晴れ,29494,0
2022-11-21 17:30:00+09:00,0,0,21/11/2022 17:30,29819,0,,19,0,10,晴れ,29819,0
2022-11-21 18:00:00+09:00,0,0,21/11/2022 18:00,29787,0,,28,0,10,晴れ,29787,0
2022-11-21 18:30:00+09:00,0,0,21/11/2022 18:30,28760,0,,24,0,10,晴れ,28760,0
2022-11-21 19:00:00+09:00,0,0,21/11/2022 19:00,7577,0,,21,0,10,晴れ,7577,0
2022-11-21 19:30:00+09:00,0,0,21/11/2022 19:30,2644,0,,17,0,10,晴れ,2644,0
2022-11-21 20:00:00+09:00,0,0,21/11/2022 20:00,2577,0,,13,0,10,晴れ,2577,0
2022-11-21 20:30:00+09:00,0,0,21/11/2022 20:30,2571,0,,6,0,10,晴れ,2571,0
2022-11-21 21:00:00+09:00,0,0,21/11/2022 21:00,2609,0,,0,0,10,晴れ,2609,0
2022-11-21 21:30:00+09:00,0,0,21/11/2022 21:30,2503,0,,1,0,10,晴れ,2503,0
2022-11-21 22:00:00+09:00,0,0,21/11/2022 22:00,2483,0,,2,0,10,晴れ,2483,0
2022-11-21 22:30:00+09:00,0,0,21/11/2022 22:30,2614,0,,2,0,10,晴れ,2614,0
2022-11-21 23:00:00+09:00,0,0,21/11/2022 23:00,2612,0,,2,0,10,晴れ,2612,0
2022-11-21 23:30:00+09:00,0,0,21/11/2022 23:30,2645,0,,16,0,10,晴れ,2645,0
2022-11-22 00:00:00+09:00,0,0,22/11/2022 0:00,2638,0,,0,0,10,晴れ,2638,0
2022-11-22 00:30:00+09:00,0,0,22/11/2022 0:30,2573,0,,0,0,10,晴れ,2573,0
2022-11-22 01:00:00+09:00,0,0,22/11/2022 1:00,2615,0,,0,0,10,晴れ,2615,0
2022-11-22 01:30:00+09:00,0,0,22/11/2022 1:30,2585,0,,0,0,10,晴れ,2585,0
2022-11-22 02:00:00+09:00,0,0,22/11/2022 2:00,2497,0,,0,0,10,晴れ,2497,0
2022-11-22 02:30:00+09:00,0,0,22/11/2022 2:30,2537,0,,0,0,10,晴れ,2537,0
2022-11-22 03:00:00+09:00,0,0,22/11/2022 3:00,2577,0,,0,0,10,晴れ,2577,0
2022-11-22 03:30:00+09:00,0,0,22/11/2022 3:30,2639,0,,0,0,10,晴れ,2639,0
2022-11-22 04:00:00+09:00,0,0,22/11/2022 4:00,2617,0,,54,0,10,晴れ,2617,0
2022-11-22 04:30:00+09:00,0,0,22/11/2022 4:30,2625,0,,63,0,10,晴れ,2625,0
2022-11-22 05:00:00+09:00,0,0,22/11/2022 5:00,2835,0,,0,0,10,晴れ,2835,0
2022-11-22 05:30:00+09:00,0,0,22/11/2022 5:30,2834,0,,0,0,10,晴れ,2834,0
2022-11-22 06:00:00+09:00,0,0,22/11/2022 6:00,7947,0,,0,0,10,晴れ,7947,0
2022-11-22 06:30:00+09:00,250,620,22/11/2022 6:30,33170,0,,0,0,10,晴れ,33170,870
2022-11-22 07:00:00+09:00,1830,9700,22/11/2022 7:00,12434,0,,0,650.47,10,晴れ,12434,11530
2022-11-22 07:30:00+09:00,4240,20520,22/11/2022 7:30,39,5394,,0,1648.11,10,晴れ,39,24760
2022-11-22 08:00:00+09:00,6310,30320,22/11/2022 8:00,0,17206,,0,2604.55,10,晴れ,0,36630
2022-11-22 08:30:00+09:00,7130,34010,22/11/2022 8:30,0,20534,,0,3461.44,10,晴れ,0,41140
2022-11-22 09:00:00+09:00,9930,47350,22/11/2022 9:00,0,29536,,0,4225.37,10,晴れ,0,57280
2022-11-22 09:30:00+09:00,11880,56020,22/11/2022 9:30,0,40199,,2,4859.16,10,晴れ,0,67900
2022-11-22 10:00:00+09:00,12410,57930,22/11/2022 10:00,0,42506,,5,5369.43,10,晴れ,0,70340
2022-11-22 10:30:00+09:00,13680,63280,22/11/2022 10:30,0,51542,,3,5810.72,10,晴れ,0,76960
2022-11-22 11:00:00+09:00,14150,65280,22/11/2022 11:00,0,54457,,2,6120.68,10,晴れ,0,79430
2022-11-22 11:30:00+09:00,11050,50320,22/11/2022 11:30,0,36929,,3,6135.52,10,晴れ,0,61370
2022-11-22 12:00:00+09:00,9170,41490,22/11/2022 12:00,0,26521,,10,6006.46,10,晴れ,0,50660
2022-11-22 12:30:00+09:00,8560,38650,22/11/2022 12:30,0,23302,,29,5593.47,10,晴れ,0,47210
2022-11-22 13:00:00+09:00,5400,23980,22/11/2022 13:00,0,5731,,100,5069.21,10,晴れ,0,29380
2022-11-22 13:30:00+09:00,4130,18000,22/11/2022 13:30,2687,1074,,60,4560.93,21,薄曇,2687,22130
2022-11-22 14:00:00+09:00,2720,11470,22/11/2022 14:00,9214,0,,72,3963.61,21,薄曇,9214,14190
2022-11-22 14:30:00+09:00,2500,10310,22/11/2022 14:30,10468,0,,69,3126.63,21,薄曇,10468,12810
2022-11-22 15:00:00+09:00,1980,8070,22/11/2022 15:00,13289,0,,65,2303,21,薄曇,13289,10050
2022-11-22 15:30:00+09:00,810,2670,22/11/2022 15:30,19683,0,,71,1443.91,22,くもり,19683,3480
2022-11-22 16:00:00+09:00,360,620,22/11/2022 16:00,23058,0,,76,713.8,22,くもり,23058,980
2022-11-22 16:30:00+09:00,10,0,22/11/2022 16:30,28911,0,,81,135.23,22,くもり,28911,10
2022-11-22 17:00:00+09:00,0,0,22/11/2022 17:00,29443,0,,86,0,22,くもり,29443,0
2022-11-22 17:30:00+09:00,0,0,22/11/2022 17:30,29621,0,,88,0,22,くもり,29621,0
2022-11-22 18:00:00+09:00,0,0,22/11/2022 18:00,29934,0,,90,0,22,くもり,29934,0
2022-11-22 18:30:00+09:00,0,0,22/11/2022 18:30,29354,0,,87,0,22,くもり,29354,0
2022-11-22 19:00:00+09:00,0,0,22/11/2022 19:00,12046,0,,85,0,22,くもり,12046,0
2022-11-22 19:30:00+09:00,0,0,22/11/2022 19:30,3566,0,,81,0,22,くもり,3566,0
2022-11-22 20:00:00+09:00,0,0,22/11/2022 20:00,2504,0,,77,0,22,くもり,2504,0
2022-11-22 20:30:00+09:00,0,0,22/11/2022 20:30,2463,0,,83,0,22,くもり,2463,0
2022-11-22 21:00:00+09:00,0,0,22/11/2022 21:00,2454,0,,89,0,22,くもり,2454,0
2022-11-22 21:30:00+09:00,0,0,22/11/2022 21:30,2442,0,,85,0,22,くもり,2442,0
2022-11-22 22:00:00+09:00,0,0,22/11/2022 22:00,2528,0,,82,0,22,くもり,2528,0
